class,predicate,distinct_objects,total_objects,uniqueness
Person,firstascents,38,45,0.844444
Person,horusHiero,38,38,1.000000
Person,labor,38,44,0.863636
Person,locality,38,48,0.791667
Person,mmaSubwin,38,1789,0.021241
Person,nationalfilmawards,38,45,0.844444
Person,nomenHiero,38,38,1.000000
Person,notableAscents,38,38,1.000000
Person,oldid,38,39,0.974359
Person,pastadmin,38,43,0.883721
Person,perp,38,39,0.974359
Person,pojchinesename,38,38,1.000000
Person,sbkLastPosition,38,76,0.500000
Person,season1Assists,38,88,0.431818
Person,soogames(goals)_,38,502,0.075697
Person,stat6label,38,278,0.136691
Person,subscribers,38,39,0.974359
Species,amount,38,39,0.974359
Species,author,38,43,0.883721
ChemicalCompound,date,38,83,0.457831
AdministrativeRegion,datePre,38,43,0.883721
AdministrativeRegion,lonDeg,38,2444,0.015548
AdministrativeRegion,longitude,38,54,0.703704
AdministrativeRegion,mammal,38,47,0.808511
AdministrativeRegion,meanelev,38,51,0.745098
AdministrativeRegion,meanelevus,38,51,0.745098
AdministrativeRegion,villageCouncils,38,171,0.222222
Person,247Overall,37,41,0.902439
Person,afldraftedround,37,174,0.212644
Person,coachyear4start,37,52,0.711538
Person,commerce,37,41,0.902439
Person,crewchief,37,66,0.560606
Person,dateOfDiaconalOrdination,37,37,1.000000
Person,disciples,37,37,1.000000
Person,final2team,37,51,0.725490
Person,ground,37,52,0.711538
Person,hkfcsawards,37,150,0.246667
Person,imageFile,37,37,1.000000
Person,imagewidth,37,453,0.081678
Person,in,37,1523,0.024294
Person,industry,37,50,0.740000
Person,keyPeople,37,37,1.000000
Person,lastBuschRace,37,452,0.081858
Person,otop,37,85,0.435294
Person,pgawins,37,685,0.054015
Person,post5preceded,37,37,1.000000
Person,prospectLeague,37,727,0.050894
Person,question,37,37,1.000000
Person,result,37,357,0.103641
Person,ruPointsa,37,211,0.175355
Person,ruRefereeapps,37,56,0.660714
Person,scoreb,37,46,0.804348
Person,season2PenaltyMinutes,37,86,0.430233
Person,season3Goals,37,79,0.468354
Person,season5PenaltyMinutes,37,78,0.474359
Person,season8Assists,37,62,0.596774
Person,ssRaceStarts,37,70,0.528571
Species,country,37,2612,0.014165
Species,wikiPageRedirects,37,59,0.627119
Species,pedigree,37,48,0.770833
Species,subsectio,37,76,0.486842
Star,sn,37,173,0.213873
ChemicalCompound,imagesizel,37,443,0.083521
AdministrativeRegion,capitalLongM,37,55,0.672727
AdministrativeRegion,category,37,142,0.260563
Person,speaker,36,44,0.818182
Person,125LastPosition,36,102,0.352941
Person,3y,36,126,0.285714
Person,afldraftround,36,251,0.143426
Person,australianopenresult,36,2323,0.015497
Person,coachyearbstart,36,44,0.818182
Person,conducted,36,36,1.000000
Person,confederation,36,547,0.065814
Person,gpFastestLaps,36,425,0.084706
Person,grandSlamVictories,36,201,0.179104
Person,judge,36,36,1.000000
Person,mainCharTeam,36,36,1.000000
Person,moto3LastPosition,36,74,0.486486
Person,openparl,36,36,1.000000
Person,otherInterests,36,36,1.000000
Person,patternLa,36,42,0.857143
Person,post5followed,36,37,0.972973
Person,rlNationalteam,36,174,0.206897
Person,rlPosition,36,178,0.202247
Person,scorea,36,49,0.734694
Person,season11LooseBalls,36,42,0.857143
Person,season1TeamLink,36,97,0.371134
Person,season2Goals,36,82,0.439024
Person,season3PenaltyMinutes,36,85,0.423529
Person,season4Goals,36,76,0.473684
Person,season7Assists,36,69,0.521739
Person,shorts,36,86,0.418605
Person,tp,36,36,1.000000
Person,wikititle,36,36,1.000000
Person,worldsteams,36,525,0.068571
ChemicalCompound,caption,36,36,1.000000
AdministrativeRegion,capitalElevation,36,40,0.900000
AdministrativeRegion,leader,36,36,1.000000
AdministrativeRegion,capitalElevation,36,40,0.900000
AdministrativeRegion,line,36,159,0.226415
AdministrativeRegion,near,36,36,1.000000
AdministrativeRegion,rite,36,2991,0.012036
AdministrativeRegion,routeMarker,36,36,1.000000
Person,amatcaps,35,474,0.073840
Person,battlesLabel,35,243,0.144033
Person,careerFootnotes,35,403,0.086849
Person,careerTeams,35,45,0.777778
Person,coachfinalyear,35,56,0.625000
Person,daughter,35,35,1.000000
Person,draftYearPba,35,370,0.094595
Person,goldenglobeawards,35,39,0.897436
Person,gpChampionships,35,248,0.141129
Person,management,35,42,0.833333
Person,otherwins,35,1108,0.031588
Person,parlinfo,35,35,1.000000
Person,previousTeams,35,43,0.813953
Person,pupil,35,35,1.000000
Person,sammelwerk,35,35,1.000000
Person,sbkActiveYears,35,92,0.380435
Person,season2Assists,35,93,0.376344
Person,season4PenaltyMinutes,35,77,0.454545
Person,season6Goals,35,63,0.555556
Person,socks,35,85,0.411765
Person,spoken,35,105,0.333333
Person,sucType,35,618,0.056634
Person,universe,35,44,0.795455
Person,views,35,36,0.972222
Species,unrankedPhylum,35,260,0.134615
ChemicalCompound,imagesizer,35,453,0.077263
AdministrativeRegion,alt,35,35,1.000000
AdministrativeRegion,areaAsOf,35,143,0.244755
AdministrativeRegion,largestcity,35,51,0.686275
AdministrativeRegion,leaderParty,35,89,0.393258
AdministrativeRegion,mayorParty,35,409,0.085575
AdministrativeRegion,onsCode,35,42,0.833333
Person,prospectLeague,34,725,0.046897
Person,sportCountry,34,149,0.228188
Person,adoptivechildren,34,40,0.850000
Person,allies,34,63,0.539683
Person,associatedArtists,34,35,0.971429
Person,cfldraftpick,34,58,0.586207
Person,draftRound,34,3910,0.008696
Person,f,34,667,0.050975
Person,firstBuschWin,34,133,0.255639
Person,frenchopenresult,34,2598,0.013087
Person,hangulph,34,48,0.708333
Person,headquarters,34,36,0.944444
Person,issuePipe,34,334,0.101796
Person,job,34,38,0.894737
Person,label(s)_,34,36,0.944444
Person,marriedTo,34,34,1.000000
Person,notableAwards,34,34,1.000000
Person,oleft,34,86,0.395349
Person,operation,34,42,0.809524
Person,otherElements,34,41,0.829268
Person,post4years,34,78,0.435897
Person,prenomenHiero,34,35,0.971429
Person,saTotalPoints,34,34,1.000000
Person,season2TeamLink,34,94,0.361702
Person,season7Goals,34,59,0.576271
Person,sect,34,72,0.472222
Person,showName,34,34,1.000000
Person,signatureSize,34,122,0.278689
Person,stageName,34,34,1.000000
Person,swing,34,50,0.680000
Person,t20idebutagainst,34,511,0.066536
Person,triesa,34,2677,0.012701
Person,uniformNumber,34,43,0.790698
Person,yearsInCup,34,602,0.056478
Species,month,34,3431,0.009910
Species,polyfat,34,34,1.000000
Species,satfat,34,34,1.000000
Species,symbol,34,34,1.000000
AdministrativeRegion,escutcheon,34,34,1.000000
AdministrativeRegion,fedCreated,34,525,0.064762
AdministrativeRegion,lowestpoint,34,48,0.708333
AdministrativeRegion,officialLangList,34,38,0.894737
AdministrativeRegion,phoneCode,34,141,0.241135
Person,amateurTeam,33,87,0.379310
Person,boots,33,178,0.185393
Person,cesarawards,33,39,0.846154
Person,clubname,33,33,1.000000
Person,colleges,33,164,0.201220
Person,coronet,33,324,0.101852
Person,dateOfChristening,33,33,1.000000
Person,dateOfRelease,33,37,0.891892
Person,enemies,33,61,0.540984
Person,friends,33,33,1.000000
Person,grandChildren,33,34,0.970588
Person,hips,33,518,0.063707
Person,majorTitles,33,36,0.916667
Person,militaryBlank,33,55,0.600000
Person,patternRa,33,38,0.868421
Person,relative,33,33,1.000000
Person,rlClubpoints,33,37,0.891892
Person,ruProvincepoints,33,48,0.687500
Person,season10Assists,33,49,0.673469
Person,season12LooseBalls,33,36,0.916667
Person,season1Goals,33,78,0.423077
Person,season8Goals,33,52,0.634615
Person,teame,33,69,0.478261
Person,tours(points)_,33,65,0.507692
Person,waist,33,520,0.063462
Person,writers,33,34,0.970588
Species,monofat,33,33,1.000000
Species,phylumAuthority,33,90,0.366667
Star,luminosityVisual,33,33,1.000000
AdministrativeRegion,currency,33,47,0.702128
AdministrativeRegion,arname,33,33,1.000000
AdministrativeRegion,datePost,33,35,0.942857
AdministrativeRegion,districts,33,278,0.118705
AdministrativeRegion,govAsOf,33,66,0.500000
AdministrativeRegion,nuts,33,64,0.515625
AdministrativeRegion,officiallang,33,76,0.434211
AdministrativeRegion,popDate,33,68,0.485294
AdministrativeRegion,symbolism,33,33,1.000000
Person,airForce,32,46,0.695652
Person,bindings,32,170,0.188235
Person,character,32,33,0.969697
Person,coachyear4end,32,45,0.711111
Person,daviscupresult,32,343,0.093294
Person,defense,32,35,0.914286
Person,defenseStart,32,33,0.969697
Person,distributor,32,33,0.969697
Person,endpage,32,35,0.914286
Person,filmfareawards,32,35,0.914286
Person,goldenhiero,32,32,1.000000
Person,hanjaph,32,42,0.761905
Person,hundredflowersawards,32,70,0.457143
Person,lastBuschWin,32,110,0.290909
Person,lon,32,32,1.000000
Person,mmaWin,32,144,0.222222
Person,moto2LastPosition,32,95,0.336842
Person,partner(s)_,32,32,1.000000
Person,politicalOffice,32,33,0.969697
Person,refereeappearances,32,68,0.470588
Person,reincarnationOf,32,33,0.969697
Person,season1PenaltyMinutes,32,83,0.385542
Person,season9Assists,32,55,0.581818
Person,sister,32,32,1.000000
Person,stepparents,32,35,0.914286
Person,temple,32,38,0.842105
Person,totalyears,32,48,0.666667
Person,tsn,32,32,1.000000
Person,uflstatlabel,32,67,0.477612
Person,umplistadebutyr,32,70,0.457143
Person,usopenresult,32,2694,0.011878
Person,voicetype,32,124,0.258065
Person,year8start,32,74,0.432432
Species,cholineMg,32,43,0.744186
Species,text,32,33,0.969697
Species,wikt,32,49,0.653061
Star,credit,32,49,0.653061
Star,posang,32,32,1.000000
AdministrativeRegion,timeZone,32,199,0.160804
AdministrativeRegion,capitalLatM,32,55,0.581818
AdministrativeRegion,medianhouseholdincome,32,32,1.000000
AdministrativeRegion,populationDensity,32,93,0.344086
AdministrativeRegion,prefix,32,57,0.561404
AdministrativeRegion,yearSun,32,35,0.914286
Person,bnf,31,31,1.000000
Person,bowlList,31,34,0.911765
Person,broadFt,31,1381,0.022448
Person,broadIn,31,1374,0.022562
Person,buschWins,31,484,0.064050
Person,careerEarnings,31,31,1.000000
Person,clpositionf,31,62,0.500000
Person,clupdate,31,45,0.688889
Person,defenseEnd,31,32,0.968750
Person,director,31,31,1.000000
Person,firstminister,31,159,0.194969
Person,goldenbauhiniaawards,31,146,0.212329
Person,headerstyle,31,80,0.387500
Person,inches,31,1462,0.021204
Person,koWins,31,2053,0.015100
Person,lang,31,219,0.141553
Person,lastFinish,31,69,0.449275
Person,latinName,31,31,1.000000
Person,mmaKowin,31,1814,0.017089
Person,moto3Manufacturers,31,134,0.231343
Person,nllDraftTeam,31,251,0.123506
Person,promotions,31,38,0.815789
Person,pv,31,37,0.837838
Person,qn,31,31,1.000000
Person,rd2Team,31,34,0.911765
Person,ruYearbend,31,36,0.861111
Person,season6PenaltyMinutes,31,72,0.430556
Person,spouseType,31,816,0.037990
Person,wimbledonresult,31,2824,0.010977
Person,winningcounties,31,52,0.596154
Person,wsj,31,31,1.000000
Species,data,31,31,1.000000
Species,infraordoAuthority,31,37,0.837838
Species,size,31,34,0.911765
ChemicalCompound,id,31,32,0.968750
AdministrativeRegion,elevation,31,36,0.861111
AdministrativeRegion,apostolicAdmin,31,33,0.939394
AdministrativeRegion,areaCouncilKm,31,31,1.000000
AdministrativeRegion,electdistrict,31,31,1.000000
AdministrativeRegion,elevationM,31,36,0.861111
AdministrativeRegion,munFormation1NoOfRuralSettlements,31,1038,0.029865
AdministrativeRegion,nationalAnthem,31,33,0.939394
AdministrativeRegion,noOfSelsovietsType,31,834,0.037170
Person,abilities,30,32,0.937500
Person,afiawards,30,38,0.789474
Person,amKowin,30,65,0.461538
Person,australianopendoublesresult,30,1431,0.020964
Person,candidate3Percent,30,30,1.000000
Person,candidate3Votes,30,31,0.967742
Person,colourText,30,203,0.147783
Person,dateOfElevation,30,36,0.833333
Person,day,30,366,0.081967
Person,debutyr,30,33,0.909091
Person,draftteam,30,69,0.434783
Person,gnd,30,30,1.000000
Person,goalsc,30,649,0.046225
Person,initiation,30,31,0.967742
Person,knownAs,30,31,0.967742
Person,landscape,30,1937,0.015488
Person,nameTranscription,30,32,0.937500
Person,noContests,30,1940,0.015464
Person,saPodiums,30,34,0.882353
Person,saRaceStarts,30,30,1.000000
Person,season4TeamLink,30,86,0.348837
Person,talk,30,44,0.681818
Person,weapon,30,355,0.084507
Person,webSite,30,30,1.000000
Person,z,30,30,1.000000
Species,eolid,30,30,1.000000
Species,subdivisio,30,1307,0.022953
Species,unrankedDivisio,30,48969,0.000613
Species,year,30,5020,0.005976
Star,galLat,30,30,1.000000
Star,galLon,30,30,1.000000
Star,differentFrom,30,31,0.967742
AdministrativeRegion,populationAsOf,30,100,0.300000
AdministrativeRegion,flagType,30,66,0.454545
AdministrativeRegion,lowestelev,30,51,0.588235
AdministrativeRegion,lowestelevus,30,51,0.588235
AdministrativeRegion,populationDemonym,30,30,1.000000
AdministrativeRegion,yearAdopted,30,34,0.882353
Person,appearancesd,29,211,0.137441
Person,capacity,29,50,0.580000
Person,caste,29,40,0.725000
Person,chairman,29,29,1.000000
Person,championshipLeague,29,37,0.783784
Person,designation,29,29,1.000000
Person,famousFlights,29,30,0.966667
Person,genre(s)_,29,34,0.852941
Person,gpPoles,29,426,0.068075
Person,handSpan,29,515,0.056311
Person,insignia,29,515,0.056311
Person,lonDeg,29,31,0.935484
Person,maritalStatus,29,115,0.252174
Person,mayor,29,29,1.000000
Person,nationalUpdate,29,34,0.852941
Person,nativeLang2Name,29,30,0.966667
Person,officialStatus,29,46,0.630435
Person,otherParty,29,30,0.966667
Person,paralympics,29,167,0.173653
Person,peakranking,29,37,0.783784
Person,placeofdeath,29,29,1.000000
Person,season3TeamLink,29,91,0.318681
Person,season7PenaltyMinutes,29,60,0.483333
Person,season8PenaltyMinutes,29,58,0.500000
Person,season9Goals,29,45,0.644444
Person,shapers,29,35,0.828571
Person,specialty,29,42,0.690476
Person,year8end,29,42,0.690476
Species,class,29,463,0.062635
Species,rangeMapWidth,29,2389,0.012139
Species,subfamily,29,65,0.446154
Species,vitaIu,29,32,0.906250
Galaxy,type,29,74,0.391892
ChemicalCompound,title,29,30,0.966667
AdministrativeRegion,affiliation,29,649,0.044684
AdministrativeRegion,popdate,29,49,0.591837
AdministrativeRegion,pushpinMap,29,944,0.030720
AdministrativeRegion,regierungsbezirk,29,183,0.158470
Person,sport,28,2302,0.012163
Person,vicePrimeMinister,28,29,0.965517
Person,allstars,28,1764,0.015873
Person,bats,28,21372,0.001310
Person,buschPoles,28,486,0.057613
Person,channelName,28,28,1.000000
Person,chiefminister,28,78,0.358974
Person,crewChief,28,28,1.000000
Person,decWins,28,2007,0.013951
Person,disability,28,57,0.491228
Person,dramadeskawards,28,35,0.800000
Person,fibaHofPlayer,28,28,1.000000
Person,finalleague,28,16238,0.001724
Person,frenchopendoublesresult,28,1468,0.019074
Person,horse,28,28,1.000000
Person,i,28,37,0.756757
Person,imagealt,28,28,1.000000
Person,lastAlbum,28,28,1.000000
Person,majorascents,28,35,0.800000
Person,motogpLastPosition,28,71,0.394366
Person,mpg,28,29,0.965517
Person,nebtyHiero,28,28,1.000000
Person,officialName,28,28,1.000000
Person,otherrolesyears,28,43,0.651163
Person,otherTitle,28,66,0.424242
Person,pfhof,28,28,1.000000
Person,realm,28,109,0.256881
Person,refereecomp,28,85,0.329412
Person,ruRefereeyears,28,143,0.195804
Person,season13LooseBalls,28,31,0.903226
Person,testdebutagainst,28,1791,0.015634
Person,topCcaRanking,28,191,0.146597
Person,triesb,28,1650,0.016970
Person,usopendoublesresult,28,1509,0.018555
Person,viceprimeminister,28,29,0.965517
Person,yearsInBusch,28,499,0.056112
Species,colour,28,3472,0.008065
Species,sex,28,3689,0.007590
Species,otherarticle,28,28,1.000000
Species,sex,28,3688,0.007592
Species,subclass,28,127,0.220472
Species,video,28,31,0.903226
AdministrativeRegion,areaCouncilRank,28,31,0.903226
AdministrativeRegion,col,28,28,1.000000
AdministrativeRegion,imageSize,28,1471,0.019035
AdministrativeRegion,route,28,33,0.848485
AdministrativeRegion,symbolType,28,52,0.538462
Person,250LastPosition,27,52,0.519231
Person,3namedata,27,27,1.000000
Person,alumnus,27,28,0.964286
Person,bestCanadaPos,27,36,0.750000
Person,blog,27,28,0.964286
Person,clcounty,27,2007,0.013453
Person,collegehofyear,27,42,0.642857
Person,duration,27,28,0.964286
Person,fatherName,27,27,1.000000
Person,final2year,27,49,0.551020
Person,formerteams,27,28,0.964286
Person,haircolour,27,128,0.210938
Person,heightFt,27,32241,0.000837
Person,heightinch,27,883,0.030578
Person,sr,27,1542,0.017510
Person,srAndState,27,80,0.337500
Person,material,27,29,0.931034
Person,mmaDecwin,27,1694,0.015939
Person,mncRom,27,27,1.000000
Person,nameExplanation,27,27,1.000000
Person,perps,27,28,0.964286
Person,playerName,27,27,1.000000
Person,pointsd,27,202,0.133663
Person,principalIdeas,27,28,0.964286
Person,relationship,27,34,0.794118
Person,relationships,27,27,1.000000
Person,relstyle,27,1238,0.021809
Person,saintTitle,27,109,0.247706
Person,saLastPoints,27,34,0.794118
Person,saManufacturers,27,69,0.391304
Person,sbkFastestLaps,27,132,0.204545
Person,season11Assists,27,40,0.675000
Person,sooteams,27,556,0.048561
Person,sort,27,30,0.900000
Person,strikeRate,27,32,0.843750
Person,superbowls,27,32,0.843750
Person,target,27,27,1.000000
Person,twenty20sumpired,27,84,0.321429
Person,typeofclimber,27,93,0.290323
Person,wimbledondoublesresult,27,1829,0.014762
Species,titel,27,29,0.931034
AdministrativeRegion,coordinatesType,27,45,0.600000
AdministrativeRegion,elecref,27,43,0.627907
AdministrativeRegion,food,27,31,0.870968
AdministrativeRegion,gdpPerCapitaUs$_,27,27,1.000000
AdministrativeRegion,gdpUs$_,27,27,1.000000
AdministrativeRegion,highSheriffName,27,27,1.000000
AdministrativeRegion,highSheriffOffice,27,27,1.000000
AdministrativeRegion,imagesize,27,809,0.033375
AdministrativeRegion,language,27,495,0.054545
AdministrativeRegion,latitude,27,53,0.509434
AdministrativeRegion,lordLieutenantName,27,27,1.000000
AdministrativeRegion,lordLieutenantOffice,27,27,1.000000
AdministrativeRegion,police,27,44,0.613636
AdministrativeRegion,settlementType,27,94,0.287234
AdministrativeRegion,nick,27,27,1.000000
Person,feastDay,26,27,0.962963
Person,archivedate,26,27,0.962963
Person,artists,26,27,0.962963
Person,bpmf,26,26,1.000000
Person,category,26,206,0.126214
Person,champwins,26,203,0.128079
Person,coachgamesa,26,92,0.282609
Person,currentCity,26,31,0.838710
Person,currentClub,26,30,0.866667
Person,fontsize,26,310,0.083871
Person,japwins,26,314,0.082803
Person,licenseDate,26,27,0.962963
Person,ocBs,26,41,0.634146
Person,ordainedDeaconBy,26,29,0.896552
Person,overseasCareerTeams,26,27,0.962963
Person,pdc,26,331,0.078550
Person,placeOfChristening,26,49,0.530612
Person,sbkRaceWins,26,119,0.218487
Person,studio,26,100,0.260000
Person,topic,26,29,0.896552
Person,wcseasons,26,446,0.058296
Person,websites,26,26,1.000000
Person,wsopFinalTables,26,179,0.145251
Species,gbifid,26,26,1.000000
Species,hazards,26,26,1.000000
Species,image2Width,26,684,0.038012
Species,imageSize,26,951,0.027340
Species,suborder,26,88,0.295455
Species,synonymsRef,26,45,0.577778
Species,type,26,1050,0.024762
ChemicalCompound,alt,26,28,0.928571
AdministrativeRegion,aprLowF,26,26,1.000000
AdministrativeRegion,fedElectionLast,26,414,0.062802
AdministrativeRegion,gssCode,26,26,1.000000
AdministrativeRegion,subregion,26,80,0.325000
Person,fastestLap,25,765,0.032680
Person,winsAtMajors,25,26,0.961538
Person,5a,25,26,0.961538
Person,aga,25,44,0.568182
Person,aux1Name,25,54,0.462963
Person,captionLeft,25,25,1.000000
Person,captionRight,25,25,1.000000
Person,cj,25,264,0.094697
Person,colyears,25,30,0.833333
Person,doctoralGraduates,25,25,1.000000
Person,draftTeamPba,25,370,0.067568
Person,gs,25,35,0.714286
Person,heightMetric,25,25,1.000000
Person,hiragana,25,25,1.000000
Person,lived,25,25,1.000000
Person,mnc,25,25,1.000000
Person,nextAlbum,25,25,1.000000
Person,nllTeam,25,210,0.119048
Person,nominations,25,34,0.735294
Person,otherWins,25,204,0.122549
Person,placeOfResidence,25,27,0.925926
Person,products,25,37,0.675676
Person,refereeyear1start,25,34,0.735294
Person,releaseDate,25,33,0.757576
Person,rlAmateurclubs,25,25,1.000000
Person,rpg,25,29,0.862069
Person,ruTeamb,25,89,0.280899
Person,sbkManufacturers,25,190,0.131579
Person,season10Goals,25,39,0.641026
Person,season12Assists,25,36,0.694444
Person,season5TeamLink,25,84,0.297619
Person,significantOther,25,25,1.000000
Person,wars,25,46,0.543478
Person,wcrelayswins,25,85,0.294118
Person,widthMetric,25,25,1.000000
Person,world,25,31,0.806452
Person,worldChamp,25,28,0.892857
Person,yearActive,25,29,0.862069
Person,yeshivaposition,25,86,0.290698
Person,yushos,25,513,0.048733
ChemicalCompound,highPh,25,26,0.961538
ChemicalCompound,indicatorName,25,25,1.000000
AdministrativeRegion,areaShare,25,32,0.781250
AdministrativeRegion,decHighF,25,26,0.961538
AdministrativeRegion,divs,25,36,0.694444
AdministrativeRegion,fossil,25,26,0.961538
AdministrativeRegion,gdpRank,25,25,1.000000
AdministrativeRegion,incomerank,25,31,0.806452
AdministrativeRegion,janHighF,25,26,0.961538
AdministrativeRegion,junHighF,25,26,0.961538
AdministrativeRegion,junLowF,25,26,0.961538
AdministrativeRegion,mapcaption,25,25,1.000000
AdministrativeRegion,marLowF,25,26,0.961538
AdministrativeRegion,mayLowF,25,26,0.961538
AdministrativeRegion,provname,25,25,1.000000
AdministrativeRegion,sortkey,25,25,1.000000
Person,isniId,24,24,1.000000
Person,att,24,212,0.113208
Person,auswins,24,118,0.203390
Person,badgenumber,24,26,0.923077
Person,banner,24,26,0.923077
Person,bsize,24,86,0.279070
Person,characters,24,26,0.923077
Person,cheight,24,85,0.282353
Person,coachteamb,24,48,0.500000
Person,colwidth,24,1407,0.017058
Person,countryRepresented,24,36,0.666667
Person,danishleague,24,43,0.558140
Person,dateofbirth,24,26,0.923077
Person,e,24,24,1.000000
Person,educationStart,24,25,0.960000
Person,findagrave,24,24,1.000000
Person,firstname,24,24,1.000000
Person,fourth,24,31,0.774194
Person,h,24,24,1.000000
Person,icprovince,24,2767,0.008674
Person,languagesSpoken,24,32,0.750000
Person,lastname,24,24,1.000000
Person,latDeg,24,30,0.800000
Person,livesIn,24,24,1.000000
Person,month,24,375,0.064000
Person,nllDraftYear,24,250,0.096000
Person,othername(s)_,24,24,1.000000
Person,presentPost,24,24,1.000000
Person,rd,24,36,0.666667
Person,saRaceWins,24,34,0.705882
Person,score,24,410,0.058537
Person,stat2year,24,66,0.363636
Person,ttPodiums,24,97,0.247423
Person,voiceType,24,63,0.380952
Person,worldchamp,24,27,0.888889
Person,wptMoneyFinishes,24,432,0.055556
Person,wuu,24,24,1.000000
Person,yearOfBirth,24,29,0.827586
Species,autor,24,27,0.888889
Species,link,24,24,1.000000
Species,superordoAuthority,24,25,0.960000
Species,superphylum,24,558,0.043011
Species,zoosectio,24,2290,0.010480
Star,data,24,24,1.000000
Galaxy,appmagB,24,24,1.000000
AdministrativeRegion,coordinatesRegion,24,47,0.510638
AdministrativeRegion,febLowF,24,26,0.923077
AdministrativeRegion,janLowF,24,26,0.923077
AdministrativeRegion,locLang,24,69,0.347826
AdministrativeRegion,longDeg,24,136,0.176471
AdministrativeRegion,mapAlt,24,28,0.857143
AdministrativeRegion,newspaper,24,24,1.000000
AdministrativeRegion,novHighF,24,26,0.923077
AdministrativeRegion,octLowF,24,26,0.923077
AdministrativeRegion,river,24,26,0.923077
AdministrativeRegion,sepHighF,24,26,0.923077
AdministrativeRegion,sepLowF,24,26,0.923077
AdministrativeRegion,size,24,135,0.177778
AdministrativeRegion,slogan,24,25,0.960000
AdministrativeRegion,soil,24,24,1.000000
AdministrativeRegion,suiIurisChurch,24,374,0.064171
Person,nominee,23,37,0.621622
Person,poles,23,763,0.030144
Person,supplementalDraftYear,23,54,0.425926
Person,4y,23,53,0.433962
Person,archiveurl,23,23,1.000000
Person,beehive,23,23,1.000000
Person,bodystyle,23,48,0.479167
Person,bowlopp,23,23,1.000000
Person,cfldraftedteam,23,554,0.041516
Person,clpositionh,23,62,0.370968
Person,course,23,62,0.370968
Person,cposition,23,57,0.403509
Person,currentLocation,23,25,0.920000
Person,dynastyname,23,40,0.575000
Person,fdDate,23,355,0.064789
Person,firstAired,23,23,1.000000
Person,hgf,23,46,0.500000
Person,isni,23,23,1.000000
Person,jlpgawins,23,59,0.389831
Person,leagues,23,52,0.442308
Person,more,23,527,0.043643
Person,oclc,23,23,1.000000
Person,patternSh,23,24,0.958333
Person,ppg,23,27,0.851852
Person,regnalName,23,23,1.000000
Person,regularrecord,23,26,0.884615
Person,ruYear4start,23,28,0.821429
Person,season10PenaltyMinutes,23,44,0.522727
Person,season1Year,23,93,0.247312
Person,season5PlayoffLooseBalls,23,57,0.403509
Person,season6PlayoffLooseBalls,23,49,0.469388
Person,season6TeamLink,23,76,0.302632
Person,statsUpdate,23,25,0.920000
Person,suppdraftyear,23,54,0.425926
Person,t20umpired,23,25,0.920000
Person,thesis1Title,23,23,1.000000
Person,tournamentList,23,23,1.000000
Person,ttContested,23,99,0.232323
Person,uslaxhof,23,24,0.958333
Person,ward,23,29,0.793103
Person,yearsAsAnNhlCoach,23,28,0.821429
Species,conservationStatusSystem,23,47294,0.000486
Species,causalAgents,23,24,0.958333
Species,statusSystem,23,47397,0.000485
Species,subregnum,23,743,0.030956
Species,superclassis,23,1148,0.020035
Species,virusGroup,23,1270,0.018110
ChemicalCompound,lowPh,23,26,0.884615
AdministrativeRegion,aprHighF,23,25,0.920000
AdministrativeRegion,augHighF,23,25,0.920000
AdministrativeRegion,augLowF,23,26,0.884615
AdministrativeRegion,commons,23,23,1.000000
AdministrativeRegion,decLowF,23,26,0.884615
AdministrativeRegion,febHighF,23,25,0.920000
AdministrativeRegion,fedAbolished,23,143,0.160839
AdministrativeRegion,government,23,66,0.348485
AdministrativeRegion,marHighF,23,26,0.884615
AdministrativeRegion,mayHighF,23,26,0.884615
AdministrativeRegion,novLowF,23,26,0.884615
AdministrativeRegion,octHighF,23,25,0.920000
AdministrativeRegion,tradabbreviation,23,23,1.000000
AdministrativeRegion,unitaryCouncil,23,23,1.000000
AdministrativeRegion,visitationYear,23,51,0.450980
Person,otherWins,22,119,0.184874
Person,whaDraftTeam,22,345,0.063768
Person,125Podiums,22,149,0.147651
Person,250Podiums,22,78,0.282051
Person,adopted,22,23,0.956522
Person,cfldraftedround,22,649,0.033898
Person,channel,22,23,0.956522
Person,coachyearbend,22,24,0.916667
Person,debutWork,22,23,0.956522
Person,educationEnd,22,23,0.956522
Person,energy,22,22,1.000000
Person,engine,22,30,0.733333
Person,final2date,22,22,1.000000
Person,financeStart,22,26,0.846154
Person,foundation,22,25,0.880000
Person,heExplains,22,22,1.000000
Person,memberships,22,22,1.000000
Person,missWorldAfrica,22,35,0.628571
Person,nation,22,65,0.338462
Person,originalreldate,22,22,1.000000
Person,originaltitle,22,22,1.000000
Person,post5years,22,38,0.578947
Person,prayerAttrib,22,22,1.000000
Person,previousVersions,22,29,0.758621
Person,quiver,22,33,0.666667
Person,residences,22,22,1.000000
Person,rlCoachyears,22,22,1.000000
Person,ruCoachteam,22,22,1.000000
Person,ruYear4end,22,24,0.916667
Person,saActiveYears,22,38,0.578947
Person,sc,22,658,0.033435
Person,season2Year,22,91,0.241758
Person,season7TeamLink,22,69,0.318841
Person,season9PenaltyMinutes,22,47,0.468085
Person,ssLastPosition,22,31,0.709677
Person,teampodiums,22,91,0.241758
Person,throws,22,21368,0.001030
Person,titleDate,22,39,0.564103
Person,transportation,22,24,0.916667
