class,predicate,distinct_objects,total_objects,uniqueness
Person,compilations,3,3,1.000000
Person,conf.Standing,3,3,1.000000
Person,connectedMembers,3,3,1.000000
Person,cónyuge,3,3,1.000000
Person,cookingStyle,3,3,1.000000
Person,coroner,3,3,1.000000
Person,correctionsEnd,3,3,1.000000
Person,correctionsStart,3,3,1.000000
Person,countryofbirth,3,6,0.500000
Person,courtesyName,3,3,1.000000
Person,crises,3,3,1.000000
Person,cultureParty,3,4,0.750000
Person,currency,3,5,0.600000
Person,currentOffice,3,3,1.000000
Person,dat,3,3,1.000000
Person,dateRatified,3,5,0.600000
Person,decisionBy,3,3,1.000000
Person,degree,3,3,1.000000
Person,demonination,3,3,1.000000
Person,designation1Free2name,3,7,0.428571
Person,designer,3,3,1.000000
Person,detainedAt,3,4,0.750000
Person,developer,3,3,1.000000
Person,directorOfIntergovernmentalAffairs,3,3,1.000000
Person,directorOfIntergovernmentalAffairsStart,3,3,1.000000
Person,draftLink,3,4,0.750000
Person,draw,3,6,0.500000
Person,dwgs,3,4,0.750000
Person,eci,3,4,0.750000
Person,editorFirst,3,3,1.000000
Person,editorLast,3,3,1.000000
Person,educationalBackground,3,3,1.000000
Person,electionName,3,3,1.000000
Person,endYear,3,4,0.750000
Person,enlaceautor,3,3,1.000000
Person,entry,3,3,1.000000
Person,erfolgText,3,3,1.000000
Person,establishedDate,3,3,1.000000
Person,establishedTitle,3,3,1.000000
Person,expansiondraftpick,3,4,0.750000
Person,expansiondraftround,3,4,0.750000
Person,expansiondraftyear,3,4,0.750000
Person,exSpouse,3,3,1.000000
Person,externalLinks,3,228,0.013158
Person,extraWidth,3,3,1.000000
Person,fa,3,16,0.187500
Person,facebook,3,3,1.000000
Person,facebookPage,3,3,1.000000
Person,fieldgoalsd,3,450,0.006667
Person,fieldgoalsf,3,60,0.050000
Person,fifaTrigramme,3,3,1.000000
Person,filetype,3,15,0.200000
Person,final4league,3,10,0.300000
Person,finalRuler,3,3,1.000000
Person,findlaw,3,3,1.000000
Person,firstLightsRace,3,10,0.300000
Person,firstName,3,3,1.000000
Person,fixAttempted,3,10304,0.000291
Person,followedBy,3,9,0.333333
Person,fontSize,3,5,0.600000
Person,foreign,3,3,1.000000
Person,formed,3,3,1.000000
Person,formerNcaaTeams,3,4,0.750000
Person,formerSpouse,3,3,1.000000
Person,frameAlign,3,3,1.000000
Person,freeTournamentLabel,3,3,1.000000
Person,frequency,3,3,1.000000
Person,fullheight,3,3,1.000000
Person,fullwidth,3,3,1.000000
Person,girlfriend,3,3,1.000000
Person,governergeneral,3,3,1.000000
Person,governmentType,3,4,0.750000
Person,governorDate,3,4,0.750000
Person,governorEnd,3,3,1.000000
Person,governorStart,3,3,1.000000
Person,gpDebut,3,3,1.000000
Person,gpLastSeason,3,3,1.000000
Person,gpManufacturers,3,4,0.750000
Person,grammyn,3,3,1.000000
Person,grammyw,3,3,1.000000
Person,greek,3,3,1.000000
Person,grounds,3,3,1.000000
Person,groupstyle,3,3,1.000000
Person,gutenberg,3,3,1.000000
Person,hangulgye,3,3,1.000000
Person,head,3,3,1.000000
Person,heightft,3,1590,0.001887
Person,help,3,117,0.025641
Person,hijos,3,3,1.000000
Person,hispanoamericana,3,3,1.000000
Person,history,3,4,0.750000
Person,homeMountain,3,3,1.000000
Person,honoraficSuffix,3,3,1.000000
Person,honorificTitle,3,3,1.000000
Person,honouredIn,3,3,1.000000
Person,hqLocation,3,3,1.000000
Person,illuminatedBy,3,3,1.000000
Person,image1Width,3,3,1.000000
Person,imageRight,3,3,1.000000
Person,inch,3,3,1.000000
Person,ind,3,3,1.000000
Person,inline,3,10,0.300000
Person,instructor,3,3,1.000000
Person,internationalrole,3,11,0.272727
Person,isbnNote,3,8,0.375000
Person,ism,3,3,1.000000
Person,issn,3,3,1.000000
Person,italianleague,3,3,1.000000
Person,japaneseHeader,3,3,1.000000
Person,job,3,3,1.000000
Person,judicialStatus,3,3,1.000000
Person,kyujitai,3,3,1.000000
Person,label6Size,3,5,0.600000
Person,labela,3,3,1.000000
Person,labels,3,776,0.003866
Person,labelstyle,3,13,0.230769
Person,language(s)_,3,3,1.000000
Person,laqabAr,3,3,1.000000
Person,lat10Deg,3,3,1.000000
Person,lat1Sec,3,5,0.600000
Person,lat3Sec,3,3,1.000000
Person,lat4Sec,3,4,0.750000
Person,lat8Min,3,3,1.000000
Person,lcb,3,5,0.600000
Person,lcm,3,3,1.000000
Person,leadfigures,3,3,1.000000
Person,lg,3,109,0.027523
Person,licensedtitle,3,3,1.000000
Person,lon10Deg,3,3,1.000000
Person,lon1Sec,3,5,0.600000
Person,lon3Sec,3,3,1.000000
Person,lon8Min,3,3,1.000000
Person,majorAchievements,3,3,1.000000
Person,majorascents,3,3,1.000000
Person,mapEntity,3,5,0.600000
Person,measurements,3,5,0.600000
Person,medalTemplatesExpand,3,33,0.090909
Person,minister4Termstart,3,3,1.000000
Person,missTqiRepúblicaDominicana,3,4,0.750000
Person,mmaOtherloss,3,30,0.100000
Person,motherName,3,3,1.000000
Person,moto2Championships,3,152,0.019737
Person,motoeChampionships,3,28,0.107143
Person,mvp,3,5,0.600000
Person,mw,3,1091,0.002750
Person,myLatn,3,3,1.000000
Person,name16c,3,3,1.000000
Person,name1d,3,3,1.000000
Person,name21a,3,3,1.000000
Person,name21b,3,3,1.000000
Person,name22a,3,3,1.000000
Person,name3Explanation,3,3,1.000000
Person,name3f,3,3,1.000000
Person,name4d,3,3,1.000000
Person,namedafter,3,3,1.000000
Person,nasab,3,3,1.000000
Person,nativeNameLanguage,3,3,1.000000
Person,nativesName,3,3,1.000000
Person,nextElection,3,3,1.000000
Person,nextseasonLink,3,4,0.750000
Person,nextseasonYear,3,4,0.750000
Person,nickNames,3,3,1.000000
Person,nisbaAr,3,3,1.000000
Person,no%25_,3,3,1.000000
Person,nocatWdimage,3,60,0.050000
Person,noicon,3,56,0.053571
Person,nominatedBy,3,3,1.000000
Person,nopct,3,4,0.750000
Person,notVoting,3,3,1.000000
Person,nttitles,3,9,0.333333
Person,officialWebsite,3,3,1.000000
Person,onet20i,3,182,0.016484
Person,onlinebooks,3,460,0.006522
Person,operations,3,3,1.000000
Person,opinions,3,3,1.000000
Person,oppseed,3,3,1.000000
Person,originalisbn,3,8,0.375000
Person,origLangCode,3,8,0.375000
Person,ot,3,26,0.115385
Person,otherName(s)_,3,3,1.000000
Person,otherpart,3,3,1.000000
Person,othertournamentsdoubles,3,525,0.005714
Person,owners,3,3,1.000000
Person,parent(s)_,3,3,1.000000
Person,party3name,3,3,1.000000
Person,partyName,3,3,1.000000
Person,peak10a,3,4,0.750000
Person,peak12b,3,4,0.750000
Person,peak13a,3,3,1.000000
Person,peak16b,3,3,1.000000
Person,peak18b,3,3,1.000000
Person,peak9b,3,3,1.000000
Person,penciller,3,14,0.214286
Person,person,3,4,0.750000
Person,photo1a,3,3,1.000000
Person,photo2a,3,3,1.000000
Person,photo2b,3,3,1.000000
Person,pickups,3,3,1.000000
Person,pinyin,3,3,1.000000
Person,placeDied,3,3,1.000000
Person,placeOfCremation,3,3,1.000000
Person,placeOfOrigin,3,3,1.000000
Person,platforms,3,3,1.000000
Person,playingteams,3,3,1.000000
Person,pointsh,3,3,1.000000
Person,policeService,3,3,1.000000
Person,politicalorganization,3,3,1.000000
Person,population,3,3,1.000000
Person,post5note,3,3,1.000000
Person,post6note,3,3,1.000000
Person,post8followed,3,3,1.000000
Person,post8preceded,3,3,1.000000
Person,post8years,3,3,1.000000
Person,precision,3,91,0.032967
Person,predecesso,3,3,1.000000
Person,presidentDate,3,3,1.000000
Person,pretitle,3,3,1.000000
Person,previousElection,3,3,1.000000
Person,previouslyCoached,3,3,1.000000
Person,prevseasonLink,3,4,0.750000
Person,prevseasonYear,3,4,0.750000
Person,proponents,3,3,1.000000
Person,qualification,3,3,1.000000
Person,range,3,3,1.000000
Person,raw,3,3,1.000000
Person,rcf,3,4,0.750000
Person,rcm,3,3,1.000000
Person,realm,3,3,1.000000
Person,recordTemplate,3,3,1.000000
Person,redDiamondYear,3,5,0.600000
Person,refereeyear5end,3,3,1.000000
Person,registration,3,3,1.000000
Person,relation,3,3,1.000000
Person,relStyle,3,6,0.500000
Person,relyear,3,3,1.000000
Person,remarks,3,3,1.000000
Person,rev2score,3,4,0.750000
Person,right,3,3,1.000000
Person,row12Text,3,3,1.000000
Person,row13Text,3,3,1.000000
Person,rps,3,3,1.000000
Person,ruCoachteamb,3,3,1.000000
Person,ruCoachyearbstart,3,3,1.000000
Person,ruFieldgoalse,3,15,0.200000
Person,ruGoalse,3,15,0.200000
Person,ruGoalsg,3,7,0.428571
Person,rules,3,68,0.044118
Person,ruTriesf,3,9,0.333333
Person,ruYear8end,3,3,1.000000
Person,san,3,3,1.000000
Person,scalemark,3,4,0.750000
Person,science,3,3,1.000000
Person,scoreWidth,3,5,0.600000
Person,season10PlayoffMinutes,3,3,1.000000
Person,season10PlayoffSaves,3,3,1.000000
Person,season11PlayoffGroundBalls,3,3,1.000000
Person,season11PlayoffSeconds,3,3,1.000000
Person,season12GroundBalls,3,3,1.000000
Person,season12Shots,3,3,1.000000
Person,season12Team,3,7,0.428571
Person,season13PlayoffGoalsAgainst,3,3,1.000000
Person,season13PlayoffSeconds,3,3,1.000000
Person,season14PlayoffSeconds,3,3,1.000000
Person,season15Wins,3,4,0.750000
Person,season16Loss,3,4,0.750000
Person,season16PlayoffGoals,3,6,0.500000
Person,season16PlayoffWins,3,3,1.000000
Person,season16Seconds,3,3,1.000000
Person,season16Wins,3,4,0.750000
Person,season17GoalsAgainst,3,3,1.000000
Person,season17Loss,3,3,1.000000
Person,season17Minutes,3,3,1.000000
Person,season17PlayoffGamesPlayed,3,8,0.375000
Person,season17PlayoffGoals,3,5,0.600000
Person,season17PlayoffPenaltyMinutes,3,3,1.000000
Person,season17Saves,3,3,1.000000
Person,season17Seconds,3,3,1.000000
Person,season17Wins,3,3,1.000000
Person,season18PlayoffAssists,3,3,1.000000
Person,season18PlayoffGamesPlayed,3,5,0.600000
Person,season18PlayoffGoals,3,4,0.750000
Person,season19PlayoffAssists,3,3,1.000000
Person,season19PlayoffGamesPlayed,3,5,0.600000
Person,season19PlayoffLooseBalls,3,3,1.000000
Person,season19TeamLink,3,7,0.428571
Person,season21GamesPlayed,3,3,1.000000
Person,season21Year,3,3,1.000000
Person,season2PlayoffGoalsAgainst,3,3,1.000000
Person,season2PlayoffMinutes,3,3,1.000000
Person,season2PlayoffSaves,3,3,1.000000
Person,season3League,3,9,0.333333
Person,season3PlayoffSeconds,3,3,1.000000
Person,season3PlayoffWins,3,4,0.750000
Person,season42ptGoals,3,9,0.333333
Person,season4PlayoffWins,3,5,0.600000
Person,season5FaceoffsAtt,3,3,1.000000
Person,season5FaceoffsWon,3,3,1.000000
Person,season5PlayoffWins,3,5,0.600000
Person,season6FaceoffsWon,3,3,1.000000
Person,season6PlayoffGroundBalls,3,3,1.000000
Person,season6PlayoffShots,3,3,1.000000
Person,season6PlayoffWins,3,3,1.000000
Person,season7PlayoffGroundBalls,3,3,1.000000
Person,season7PlayoffWins,3,5,0.600000
Person,season9PlayoffGroundBalls,3,3,1.000000
Person,season9PlayoffSeconds,3,4,0.750000
Person,seats4Title,3,3,1.000000
Person,seats5Title,3,3,1.000000
Person,secondPlace,3,3,1.000000
Person,servicedates,3,4,0.750000
Person,serviceLabel,3,3,1.000000
Person,sftitles,3,12,0.250000
Person,shinjitai,3,3,1.000000
Person,shortConf,3,3,1.000000
Person,shortname,3,3,1.000000
Person,showWikidata,3,32,0.093750
Person,single4date,3,3,1.000000
Person,sister,3,3,1.000000
Person,smash,3,3,1.000000
Person,sonInLaw,3,3,1.000000
Person,soundtracks,3,3,1.000000
Person,spacing,3,4,0.750000
Person,specialization,3,3,1.000000
Person,spokesperson,3,3,1.000000
Person,ss300LastSeason,3,7,0.428571
Person,ss300Poles,3,7,0.428571
Person,sstyle,3,3,1.000000
Person,staff,3,3,1.000000
Person,stageName,3,3,1.000000
Person,stat4league,3,16,0.187500
Person,stateChampionships,3,3,1.000000
Person,statePresident,3,3,1.000000
Person,stitle,3,3,1.000000
Person,studies,3,3,1.000000
Person,studioAlbums,3,3,1.000000
Person,study,3,3,1.000000
Person,subdivisionType,3,4,0.750000
Person,subtitle,3,3,1.000000
Person,succesor,3,3,1.000000
Person,superseding,3,3,1.000000
Person,syndicate,3,3,1.000000
Person,ta,3,41,0.073171
Person,teamh,3,3,1.000000
Person,teamWidth,3,3,1.000000
Person,term16c,3,3,1.000000
Person,term1d,3,3,1.000000
Person,term21a,3,3,1.000000
Person,term21b,3,3,1.000000
Person,term22a,3,3,1.000000
Person,term3f,3,3,1.000000
Person,term4d,3,3,1.000000
Person,thdl,3,3,1.000000
Person,titleLeader,3,3,1.000000
Person,tournaments,3,10,0.300000
Person,trainers,3,3,1.000000
Person,tv,3,3,1.000000
Person,typeofclimber,3,3,1.000000
Person,urlStatus,3,16,0.187500
Person,use,3,3,1.000000
Person,vicegovernors,3,3,1.000000
Person,volumeList,3,3,1.000000
Person,volumes,3,3,1.000000
Person,votesAgainst,3,3,1.000000
Person,voy,3,1438,0.002086
Person,t,3,3,1.000000
Person,wd,3,3,1.000000
Person,wdfWorldCup,3,3,1.000000
Person,weight(lb)_,3,6,0.500000
Person,wheelchairworldteamcupresult,3,8,0.375000
Person,widthStyle,3,218,0.013761
Person,wikisource,3,3,1.000000
Person,witdh,3,3,1.000000
Person,witness,3,3,1.000000
Person,worldCup,3,3,1.000000
Person,worldMixedChampionshipAppearances,3,10,0.300000
Person,wsopMainEventCashes,3,7,0.428571
Person,yearActive,3,4,0.750000
Person,yearEnd,3,3,1.000000
Person,yearhstart,3,3,1.000000
Person,yearLeader,3,3,1.000000
Person,yearsActice,3,3,1.000000
Person,yearsInLights,3,10,0.300000
Person,yearStart,3,3,1.000000
Person,yes%25_,3,3,1.000000
Person,yespct,3,4,0.750000
Person,depiction,3,3,1.000000
Species,electionDate,3,3,1.000000
Species,incumbent,3,3,1.000000
Species,portrayer,3,3,1.000000
Species,viafId,3,3,1.000000
Species,winsAtChampionships,3,13,0.230769
Species,winsAtLPGA,3,8,0.375000
Species,nowiki%3Estatvalue,3,3,1.000000
Species,125Championships,3,134,0.022388
Species,1ps,3,3,1.000000
Species,247Archiveurl,3,3,1.000000
Species,2name,3,3,1.000000
Species,3name,3,3,1.000000
Species,6blankname,3,4,0.750000
Species,8namedata,3,3,1.000000
Species,ac1Year,3,4,0.750000
Species,accessConditions,3,21,0.142857
Species,accesso,3,3,1.000000
Species,afterElection,3,3,1.000000
Species,aggregatescore,3,6,0.500000
Species,aid,3,3,1.000000
Species,aircraftName,3,3,1.000000
Species,album3Releasedate,3,3,1.000000
Species,album6Releasedate,3,3,1.000000
Species,album7Releasedate,3,3,1.000000
Species,album8Releasedate,3,3,1.000000
Species,alliance,3,3,1.000000
Species,almaMate,3,3,1.000000
Species,almaMatter,3,3,1.000000
Species,alsoKnownAs,3,3,1.000000
Species,altfooter,3,3,1.000000
Species,amasbManufacturers,3,3,1.000000
Species,amKoloss,3,13,0.230769
Species,aname,3,3,1.000000
Species,appointmentsSecretary,3,3,1.000000
Species,appointmentsSecretaryEnd,3,3,1.000000
Species,appointmentsSecretaryStart,3,3,1.000000
Species,architecturalStyle,3,3,1.000000
Species,architectureStyle,3,3,1.000000
Species,areas,3,3,1.000000
Species,arms,3,3,1.000000
Species,articleName,3,3,1.000000
Species,asOf,3,4,0.750000
Species,attygen,3,4,0.750000
Species,auditor,3,3,1.000000
Species,auditorDate,3,3,1.000000
Species,authors,3,3,1.000000
Species,award11n,3,6,0.500000
Species,award11w,3,6,0.500000
Species,barwidth,3,6,0.500000
Species,bball,3,473,0.006342
Species,beforeElection,3,3,1.000000
Species,belowstyle,3,6,0.500000
Species,bestTruckYear,3,3,1.000000
Species,bf1Poles,3,8,0.375000
Species,board,3,3,1.000000
Species,boots,3,3,1.000000
Species,boxNc,3,29,0.103448
Species,bridgeName,3,3,1.000000
Species,britishMatchplay,3,3,1.000000
Species,bSide,3,3,1.000000
Species,bssPoles,3,5,0.600000
Species,builder,3,3,1.000000
Species,buildingType,3,3,1.000000
Species,candidate7Party,3,3,1.000000
Species,candidate7Percent,3,3,1.000000
Species,candidate7Votes,3,3,1.000000
Species,cap,3,8,0.375000
Species,capital,3,3,1.000000
Species,capno,3,3,1.000000
Species,caste,3,3,1.000000
Species,cervantes,3,3,1.000000
Species,chairperson,3,3,1.000000
Species,championshipsAsPlayer,3,3,1.000000
Species,chant,3,3,1.000000
Species,chartd,3,4,0.750000
Species,chest,3,3,1.000000
Species,cite,3,9,0.333333
Species,civilservice,3,4,0.750000
Species,clan,3,3,1.000000
Species,closed,3,3,1.000000
Species,coachdrawsb,3,78,0.038462
Species,coachdrawsc,3,33,0.090909
Species,coachlossese,3,3,1.000000
Species,coachwinse,3,3,1.000000
Species,coachyear10end,3,3,1.000000
Species,coachyear11start,3,3,1.000000
Species,coachyearestart,3,3,1.000000
Species,codename2Label,3,7,0.428571
Species,commandStructure,3,3,1.000000
Species,commonName,3,4,0.750000
Species,commonNames,3,3,1.000000
Species,compilations,3,3,1.000000
Species,conf.Standing,3,3,1.000000
Species,connectedMembers,3,3,1.000000
Species,cónyuge,3,3,1.000000
Species,cookingStyle,3,3,1.000000
Species,coroner,3,3,1.000000
Species,correctionsEnd,3,3,1.000000
Species,correctionsStart,3,3,1.000000
Species,countryofbirth,3,6,0.500000
Species,courtesyName,3,3,1.000000
Species,crises,3,3,1.000000
Species,cultureParty,3,4,0.750000
Species,currency,3,5,0.600000
Species,currentOffice,3,3,1.000000
Species,dat,3,3,1.000000
Species,dateRatified,3,5,0.600000
Species,decisionBy,3,3,1.000000
Species,degree,3,3,1.000000
Species,demonination,3,3,1.000000
Species,designation1Free2name,3,7,0.428571
Species,designer,3,3,1.000000
Species,detainedAt,3,4,0.750000
Species,developer,3,3,1.000000
Species,directorOfIntergovernmentalAffairs,3,3,1.000000
Species,directorOfIntergovernmentalAffairsStart,3,3,1.000000
Species,draftLink,3,4,0.750000
Species,draw,3,6,0.500000
Species,dwgs,3,4,0.750000
Species,eci,3,4,0.750000
Species,ecologicaltype,3,353,0.008499
Species,editorFirst,3,3,1.000000
Species,editorLast,3,3,1.000000
Species,educationalBackground,3,3,1.000000
Species,electionName,3,3,1.000000
Species,endYear,3,4,0.750000
Species,enlaceautor,3,3,1.000000
Species,entry,3,3,1.000000
Species,erfolgText,3,3,1.000000
Species,establishedDate,3,3,1.000000
Species,establishedTitle,3,3,1.000000
Species,expansiondraftpick,3,4,0.750000
Species,expansiondraftround,3,4,0.750000
Species,expansiondraftyear,3,4,0.750000
Species,exSpouse,3,3,1.000000
Species,externalLinks,3,228,0.013158
Species,extraWidth,3,3,1.000000
Species,fa,3,16,0.187500
Species,facebook,3,3,1.000000
Species,facebookPage,3,3,1.000000
Species,fibre,3,3,1.000000
Species,fieldgoalsd,3,450,0.006667
Species,fieldgoalsf,3,60,0.050000
Species,fifaTrigramme,3,3,1.000000
Species,filetype,3,15,0.200000
Species,final4league,3,10,0.300000
Species,finalRuler,3,3,1.000000
Species,findlaw,3,3,1.000000
Species,firstLightsRace,3,10,0.300000
Species,firstName,3,3,1.000000
Species,fixAttempted,3,10583,0.000283
Species,followedBy,3,9,0.333333
Species,fontSize,3,5,0.600000
Species,foreign,3,3,1.000000
Species,formed,3,3,1.000000
Species,formerNcaaTeams,3,4,0.750000
Species,formerSpouse,3,3,1.000000
Species,frameAlign,3,3,1.000000
Species,freeTournamentLabel,3,3,1.000000
Species,frequency,3,3,1.000000
Species,fullheight,3,3,1.000000
Species,fullwidth,3,3,1.000000
Species,girlfriend,3,3,1.000000
Species,governergeneral,3,3,1.000000
Species,governmentType,3,4,0.750000
Species,governorDate,3,4,0.750000
Species,governorEnd,3,3,1.000000
Species,governorStart,3,3,1.000000
Species,gpDebut,3,3,1.000000
Species,gpLastSeason,3,3,1.000000
Species,gpManufacturers,3,4,0.750000
Species,grammyn,3,3,1.000000
Species,grammyw,3,3,1.000000
Species,greek,3,3,1.000000
Species,grounds,3,3,1.000000
Species,groupstyle,3,3,1.000000
Species,gutenberg,3,3,1.000000
Species,hangulgye,3,3,1.000000
Species,head,3,3,1.000000
Species,heightft,3,1590,0.001887
Species,help,3,117,0.025641
Species,hijos,3,3,1.000000
Species,hispanoamericana,3,3,1.000000
Species,history,3,4,0.750000
Species,homeMountain,3,3,1.000000
Species,honoraficSuffix,3,3,1.000000
Species,honorificTitle,3,3,1.000000
Species,honouredIn,3,3,1.000000
Species,hqLocation,3,3,1.000000
Species,illuminatedBy,3,3,1.000000
Species,image1Width,3,3,1.000000
Species,image2Alt,3,3,1.000000
Species,imageRight,3,3,1.000000
Species,inaccurate,3,46,0.065217
Species,inaturalist,3,3,1.000000
Species,inch,3,3,1.000000
Species,ind,3,3,1.000000
Species,infraphylum,3,26,0.115385
Species,inline,3,10,0.300000
Species,instructor,3,3,1.000000
Species,internationalrole,3,11,0.272727
Species,isbnNote,3,8,0.375000
Species,ism,3,3,1.000000
Species,issn,3,3,1.000000
Species,italianleague,3,3,1.000000
Species,japaneseHeader,3,3,1.000000
Species,job,3,3,1.000000
Species,judicialStatus,3,3,1.000000
Species,kyujitai,3,3,1.000000
Species,label6Size,3,5,0.600000
Species,labela,3,3,1.000000
Species,labels,3,782,0.003836
Species,labelstyle,3,13,0.230769
Species,language(s)_,3,3,1.000000
Species,laqabAr,3,3,1.000000
Species,lat11Deg,3,4,0.750000
Species,lat12Deg,3,3,1.000000
Species,lat3Sec,3,3,1.000000
Species,lat4Sec,3,4,0.750000
Species,lat8Min,3,3,1.000000
Species,lcb,3,5,0.600000
Species,lcm,3,3,1.000000
Species,leadfigures,3,3,1.000000
Species,lg,3,109,0.027523
Species,licensedtitle,3,3,1.000000
Species,lmz,3,3,1.000000
Species,lon11Deg,3,4,0.750000
Species,lon12Deg,3,3,1.000000
Species,lon3Sec,3,3,1.000000
Species,lon8Min,3,3,1.000000
Species,majorAchievements,3,3,1.000000
Species,majorascents,3,3,1.000000
Species,mapEntity,3,5,0.600000
Species,measurements,3,5,0.600000
Species,medalTemplatesExpand,3,33,0.090909
Species,minister4Termstart,3,3,1.000000
Species,missTqiRepúblicaDominicana,3,4,0.750000
Species,mmaOtherloss,3,30,0.100000
Species,motherName,3,3,1.000000
Species,moto2Championships,3,152,0.019737
Species,motoeChampionships,3,28,0.107143
Species,mvp,3,5,0.600000
Species,mw,3,1092,0.002747
Species,myLatn,3,3,1.000000
Species,name16c,3,3,1.000000
Species,name1d,3,3,1.000000
Species,name21a,3,3,1.000000
Species,name21b,3,3,1.000000
Species,name22a,3,3,1.000000
Species,name3Explanation,3,3,1.000000
Species,name3f,3,3,1.000000
Species,name4d,3,3,1.000000
Species,namedafter,3,3,1.000000
Species,nasab,3,3,1.000000
Species,nativeNameLanguage,3,3,1.000000
Species,nativesName,3,3,1.000000
Species,nextElection,3,3,1.000000
Species,nextseasonLink,3,4,0.750000
Species,nextseasonYear,3,4,0.750000
Species,nickNames,3,3,1.000000
Species,nisbaAr,3,3,1.000000
Species,no%25_,3,3,1.000000
Species,nocatWdimage,3,60,0.050000
Species,noicon,3,56,0.053571
Species,nominatedBy,3,3,1.000000
Species,nopct,3,4,0.750000
Species,notVoting,3,3,1.000000
Species,nttitles,3,9,0.333333
Species,officialWebsite,3,3,1.000000
Species,onet20i,3,182,0.016484
Species,onlinebooks,3,461,0.006508
Species,operations,3,3,1.000000
Species,opinions,3,3,1.000000
Species,oppseed,3,3,1.000000
Species,opt2v,3,3,1.000000
Species,opt3v,3,3,1.000000
Species,organism,3,3,1.000000
Species,originalisbn,3,8,0.375000
Species,origLangCode,3,8,0.375000
Species,ot,3,26,0.115385
Species,otherName(s)_,3,3,1.000000
Species,otherpart,3,3,1.000000
Species,othertournamentsdoubles,3,525,0.005714
Species,overlay1colour,3,4,0.750000
Species,overlay1tip,3,3,1.000000
Species,owners,3,3,1.000000
Species,parent(s)_,3,3,1.000000
Species,party3name,3,3,1.000000
Species,partyName,3,3,1.000000
Species,peak10a,3,4,0.750000
Species,peak12b,3,4,0.750000
Species,peak13a,3,3,1.000000
Species,peak16b,3,3,1.000000
Species,peak18b,3,3,1.000000
Species,peak9b,3,3,1.000000
Species,penciller,3,14,0.214286
Species,person,3,4,0.750000
Species,photo1a,3,3,1.000000
Species,photo2a,3,3,1.000000
Species,photo2b,3,3,1.000000
Species,pickups,3,3,1.000000
Species,pinyin,3,3,1.000000
Species,placeDied,3,3,1.000000
Species,placeOfCremation,3,3,1.000000
Species,placeOfOrigin,3,3,1.000000
Species,platforms,3,3,1.000000
Species,playingteams,3,3,1.000000
Species,pointsh,3,3,1.000000
Species,policeService,3,3,1.000000
Species,politicalorganization,3,3,1.000000
Species,population,3,3,1.000000
Species,post5note,3,3,1.000000
Species,post6note,3,3,1.000000
Species,post8followed,3,3,1.000000
Species,post8preceded,3,3,1.000000
Species,post8years,3,3,1.000000
Species,precision,3,91,0.032967
Species,predecesso,3,3,1.000000
Species,presidentDate,3,3,1.000000
Species,pretitle,3,3,1.000000
Species,previousElection,3,3,1.000000
Species,previouslyCoached,3,3,1.000000
Species,prevseasonLink,3,4,0.750000
Species,prevseasonYear,3,4,0.750000
Species,proponents,3,3,1.000000
Species,qualification,3,3,1.000000
Species,range,3,3,1.000000
Species,raw,3,3,1.000000
Species,rcf,3,4,0.750000
Species,rcm,3,3,1.000000
Species,recordTemplate,3,3,1.000000
Species,redDiamondYear,3,5,0.600000
Species,refereeyear5end,3,3,1.000000
Species,registration,3,3,1.000000
Species,relation,3,3,1.000000
Species,relStyle,3,6,0.500000
Species,relyear,3,3,1.000000
Species,remarks,3,3,1.000000
Species,rev2score,3,4,0.750000
Species,row12Text,3,3,1.000000
Species,row13Text,3,3,1.000000
Species,rps,3,3,1.000000
Species,ruCoachteamb,3,3,1.000000
Species,ruCoachyearbstart,3,3,1.000000
Species,ruFieldgoalse,3,15,0.200000
Species,ruGoalse,3,15,0.200000
Species,ruGoalsg,3,7,0.428571
Species,rules,3,68,0.044118
Species,ruTriesf,3,9,0.333333
Species,ruYear8end,3,3,1.000000
Species,san,3,3,1.000000
Species,scalemark,3,4,0.750000
Species,science,3,3,1.000000
Species,scoreWidth,3,5,0.600000
Species,season10PlayoffMinutes,3,3,1.000000
Species,season10PlayoffSaves,3,3,1.000000
Species,season11PlayoffGroundBalls,3,3,1.000000
Species,season11PlayoffSeconds,3,3,1.000000
Species,season12GroundBalls,3,3,1.000000
Species,season12Shots,3,3,1.000000
Species,season12Team,3,7,0.428571
Species,season13PlayoffGoalsAgainst,3,3,1.000000
Species,season13PlayoffSeconds,3,3,1.000000
Species,season14PlayoffSeconds,3,3,1.000000
Species,season15Wins,3,4,0.750000
Species,season16Loss,3,4,0.750000
Species,season16PlayoffGoals,3,6,0.500000
Species,season16PlayoffWins,3,3,1.000000
Species,season16Seconds,3,3,1.000000
Species,season16Wins,3,4,0.750000
Species,season17GoalsAgainst,3,3,1.000000
Species,season17Loss,3,3,1.000000
Species,season17Minutes,3,3,1.000000
Species,season17PlayoffGamesPlayed,3,8,0.375000
Species,season17PlayoffGoals,3,5,0.600000
Species,season17PlayoffPenaltyMinutes,3,3,1.000000
Species,season17Saves,3,3,1.000000
Species,season17Seconds,3,3,1.000000
Species,season17Wins,3,3,1.000000
Species,season18PlayoffAssists,3,3,1.000000
Species,season18PlayoffGamesPlayed,3,5,0.600000
Species,season18PlayoffGoals,3,4,0.750000
Species,season19PlayoffAssists,3,3,1.000000
Species,season19PlayoffGamesPlayed,3,5,0.600000
Species,season19PlayoffLooseBalls,3,3,1.000000
Species,season19TeamLink,3,7,0.428571
