class,predicate,distinct_objects,total_objects,uniqueness
Person,umpireleague,9,100,0.090000
Person,umpwtestlastyr,9,13,0.692308
Person,usproresult,9,68,0.132353
Person,voices,9,9,1.000000
Person,wimbledonjuniorresult,9,228,0.039474
Person,writtenby,9,9,1.000000
Person,wtachampionshipsdoublesresult,9,114,0.078947
Person,wylie,9,9,1.000000
Person,year13end,9,17,0.529412
Person,yearsInChamp,9,22,0.409091
Species,cultivatedVariety,9,19,0.473684
Species,winsAtJapan,9,20,0.450000
Species,3optionName,9,18,0.500000
Species,ac3Year,9,65,0.138462
Species,afldraftedteam,9,18,0.500000
Species,afldraftyear,9,701,0.012839
Species,aircraftType,9,11,0.818182
Species,album4Releasedate,9,11,0.818182
Species,album5Releasedate,9,10,0.900000
Species,alpgwins,9,85,0.105882
Species,appearancesg,9,39,0.230769
Species,archivedate,9,11,0.818182
Species,audioFormat,9,17,0.529412
Species,australianopenjuniorresult,9,195,0.046154
Species,author(s),9,9,1.000000
Species,aw,9,54,0.166667
Species,batch,9,12,0.750000
Species,below,9,12,0.750000
Species,boxDraw,9,195,0.046154
Species,cadre,9,12,0.750000
Species,candidate4Party,9,16,0.562500
Species,candidate5Percent,9,9,1.000000
Species,capital,9,9,1.000000
Species,careerRole,9,9,1.000000
Species,category,9,34,0.264706
Species,certification,9,9,1.000000
Species,cfldraftround,9,228,0.039474
Species,channelDirectUrl,9,9,1.000000
Species,clallireland,9,124,0.072581
Species,clcountyh,9,28,0.321429
Species,coaches,9,9,1.000000
Species,columns,9,20319,0.000443
Species,confederation,9,20,0.450000
Species,copperMg,9,9,1.000000
Species,course,9,17,0.529412
Species,cup4Result,9,13,0.692308
Species,deathManner,9,9,1.000000
Species,debut3league,9,191,0.047120
Species,descr,9,10,0.900000
Species,developer,9,9,1.000000
Species,dwgs,9,14,0.642857
Species,editing,9,9,1.000000
Species,expiry,9,20,0.450000
Species,fascicle,9,327,0.027523
Species,fecDate,9,13,0.692308
Species,feet,9,1516,0.005937
Species,fibaHofOfficial,9,9,1.000000
Species,fieldgoalsa,9,5111,0.001761
Species,final4year,9,12,0.750000
Species,frameWidth,9,11,0.818182
Species,frenchopenmixedresult,9,882,0.010204
Species,goalsf,9,75,0.120000
Species,hide,9,51,0.176471
Species,hl,9,54,0.166667
Species,housing,9,9,1.000000
Species,housingStart,9,9,1.000000
Species,ja,9,9,1.000000
Species,jaLatn,9,9,1.000000
Species,katakana,9,9,1.000000
Species,koLatn,9,9,1.000000
Species,labelColor,9,12,0.750000
Species,lastCanadaWin,9,17,0.529412
Species,lat11Deg,9,12,0.750000
Species,launchDate,9,9,1.000000
Species,lon11Deg,9,12,0.750000
Species,lon1Deg,9,10,0.900000
Species,lon2Min,9,9,1.000000
Species,lonSec,9,15,0.600000
Species,mainwidth,9,32,0.281250
Species,majoritypercentchange,9,9,1.000000
Species,managerlosses,9,9,1.000000
Species,mantling,9,32,0.281250
Species,masterscupresult,9,155,0.058065
Species,match,9,9,1.000000
Species,membershipEst,9,11,0.818182
Species,mixed,9,655,0.013740
Species,mmawins,9,10,0.900000
Species,mps,9,9,1.000000
Species,name2b,9,9,1.000000
Species,name2Explanation,9,9,1.000000
Species,nbanew,9,9,1.000000
Species,nihon,9,9,1.000000
Species,numcounts,9,15,0.600000
Species,olympicAppearances,9,434,0.020737
Species,olympicmedals,9,514,0.017510
Species,orchestra,9,10,0.900000
Species,otherOffices,9,9,1.000000
Species,otherParty,9,18,0.500000
Species,otherWins,9,70,0.128571
Species,pa,9,9,1.000000
Species,paralympicAppearances,9,116,0.077586
Species,peak3b,9,9,1.000000
Species,peak6a,9,9,1.000000
Species,peak7a,9,10,0.900000
Species,picupright,9,33,0.272727
Species,racingColors,9,9,1.000000
Species,registered,9,9,1.000000
Species,relatedLegislation,9,9,1.000000
Species,relationship,9,9,1.000000
Species,rivalsStars,9,1115,0.008072
Species,row,9,51,0.176471
Species,ruAppearancese,9,18,0.500000
Species,ruPointse,9,18,0.500000
Species,ruTeamg,9,9,1.000000
Species,ruYear6end,9,9,1.000000
Species,season10GoalsAgainst,9,9,1.000000
Species,season10Minutes,9,9,1.000000
Species,season10Saves,9,9,1.000000
Species,season18Assists,9,11,0.818182
Species,season18Goals,9,11,0.818182
Species,season18LooseBalls,9,11,0.818182
Species,season2Loss,9,11,0.818182
Species,season2Wins,9,11,0.818182
Species,season3Seconds,9,10,0.900000
Species,season4FaceoffsAtt,9,10,0.900000
Species,season4PlayoffGoalsAgainst,9,9,1.000000
Species,season4PlayoffMinutes,9,9,1.000000
Species,season4PlayoffSaves,9,9,1.000000
Species,season5FaceoffsWon,9,10,0.900000
Species,season7PlayoffGamesPlayed,9,81,0.111111
Species,season7Seconds,9,10,0.900000
Species,season8Seconds,9,11,0.818182
Species,season9GoalsAgainst,9,9,1.000000
Species,season9Minutes,9,9,1.000000
Species,season9Saves,9,9,1.000000
Species,season9Seconds,9,9,1.000000
Species,season9Shots,9,9,1.000000
Species,season9Team,9,20,0.450000
Species,showName,9,9,1.000000
Species,split,9,11,0.818182
Species,spotter,9,9,1.000000
Species,spousesType,9,62,0.145161
Species,sstyle,9,12,0.750000
Species,stat25label,9,15,0.600000
Species,stat32label,9,209,0.043062
Species,subordoAuthority,9,9,1.000000
Species,tc,9,9,1.000000
Species,term8a,9,9,1.000000
Species,tib,9,9,1.000000
Species,titleFnt,9,44,0.204545
Species,titleOrig,9,9,1.000000
Species,tournamentList,9,9,1.000000
Species,transport,9,9,1.000000
Species,transportStart,9,9,1.000000
Species,umpireleague,9,100,0.090000
Species,umpwtestlastyr,9,13,0.692308
Species,unrankedFamilia,9,12,0.750000
Species,usproresult,9,68,0.132353
Species,voices,9,9,1.000000
Species,wimbledonjuniorresult,9,228,0.039474
Species,wineMedium,9,9,1.000000
Species,writtenby,9,9,1.000000
Species,wtachampionshipsdoublesresult,9,114,0.078947
Species,wylie,9,9,1.000000
Species,year13end,9,17,0.529412
Species,yearsInChamp,9,22,0.409091
Star,dec,9,15,0.600000
Star,description,9,12,0.750000
Galaxy,otherNames,9,9,1.000000
ChemicalCompound,casNumber,9,9,1.000000
ChemicalCompound,header,9,9,1.000000
ChemicalCompound,lowPhColor,9,33,0.272727
ChemicalCompound,n,9,20,0.450000
AdministrativeRegion,currency,9,12,0.750000
AdministrativeRegion,2010densityus,9,11,0.818182
AdministrativeRegion,3p,9,9,1.000000
AdministrativeRegion,sv,9,9,1.000000
AdministrativeRegion,aprLight,9,9,1.000000
AdministrativeRegion,architecture,9,9,1.000000
AdministrativeRegion,blank4Name,9,19,0.473684
AdministrativeRegion,chapterUrl,9,15,0.600000
AdministrativeRegion,cheight,9,13,0.692308
AdministrativeRegion,coaSize,9,11,0.818182
AdministrativeRegion,colour,9,9,1.000000
AdministrativeRegion,cwidth,9,13,0.692308
AdministrativeRegion,division,9,38,0.236842
AdministrativeRegion,episcopalConference,9,12,0.750000
AdministrativeRegion,fam,9,9,1.000000
AdministrativeRegion,febLight,9,9,1.000000
AdministrativeRegion,firstElection,9,10,0.900000
AdministrativeRegion,gridPosition,9,9,1.000000
AdministrativeRegion,imgsize,9,156,0.057692
AdministrativeRegion,janLight,9,9,1.000000
AdministrativeRegion,latSec,9,13,0.692308
AdministrativeRegion,link,9,10,0.900000
AdministrativeRegion,mapCounty,9,9,1.000000
AdministrativeRegion,mapType,9,205,0.043902
AdministrativeRegion,mayLight,9,9,1.000000
AdministrativeRegion,minister1name,9,9,1.000000
AdministrativeRegion,munFormation1NoOfUrbanSettlements,9,1269,0.007092
AdministrativeRegion,nbparty,9,224,0.040179
AdministrativeRegion,octLight,9,9,1.000000
AdministrativeRegion,origin,9,13,0.692308
AdministrativeRegion,patronTitle,9,19,0.473684
AdministrativeRegion,people,9,9,1.000000
AdministrativeRegion,pushpinImage,9,38,0.236842
AdministrativeRegion,sepUv,9,9,1.000000
AdministrativeRegion,sosialistiskFolkeparti,9,184,0.048913
AdministrativeRegion,thdl,9,9,1.000000
AdministrativeRegion,wnw,9,9,1.000000
AdministrativeRegion,yearSnowCm,9,9,1.000000
AdministrativeRegion,z,9,9,1.000000
Person,formerHighschool,8,8,1.000000
Person,247sportsOverall,8,8,1.000000
Person,247Stars,8,733,0.010914
Person,3option,8,14,0.571429
Person,aflstatseason,8,12,0.666667
Person,album4Label,8,8,1.000000
Person,album6Releasedate,8,8,1.000000
Person,appealedFrom,8,8,1.000000
Person,arcaEastCarTeam,8,10,0.800000
Person,architects,8,8,1.000000
Person,arrests,8,9,0.888889
Person,australianOpen,8,8,1.000000
Person,awardssection,8,17,0.470588
Person,basedAt,8,11,0.727273
Person,below,8,11,0.727273
Person,candidate5Votes,8,8,1.000000
Person,catches,8,1749,0.004574
Person,chalwins,8,450,0.017778
Person,chuhan,8,8,1.000000
Person,coachwinsd,8,15,0.533333
Person,coachyear8end,8,8,1.000000
Person,commonName,8,8,1.000000
Person,conama,8,8,1.000000
Person,conamaEnd,8,8,1.000000
Person,conamaStart,8,8,1.000000
Person,coronaPoles,8,13,0.615385
Person,coronaWins,8,12,0.666667
Person,culture,8,9,0.888889
Person,dated,8,10,0.800000
Person,decisionBy,8,8,1.000000
Person,designation1Free1value,8,8,1.000000
Person,directedby,8,8,1.000000
Person,division,8,11,0.727273
Person,edit,8,254,0.031496
Person,espnStars,8,591,0.013536
Person,estate,8,8,1.000000
Person,extrafootnotes,8,11,0.727273
Person,famousPract,8,8,1.000000
Person,firstCoronaRace,8,13,0.615385
Person,focus,8,10,0.800000
Person,footerAlign,8,440,0.018182
Person,gk,8,9,0.888889
Person,goalsg,8,39,0.205128
Person,handedness,8,2104,0.003802
Person,heights,8,8,1.000000
Person,hk,8,8,1.000000
Person,housingEnd,8,8,1.000000
Person,idArchive,8,8,1.000000
Person,issn,8,8,1.000000
Person,italicTitle,8,234,0.034188
Person,katakana,8,8,1.000000
Person,king,8,8,1.000000
Person,label2Size,8,24,0.333333
Person,lang1Content,8,8,1.000000
Person,lat11Deg,8,11,0.727273
Person,laterality,8,787,0.010165
Person,ldy,8,8,1.000000
Person,leader1Name,8,8,1.000000
Person,left,8,12,0.666667
Person,licenseStatementUrl,8,8,1.000000
Person,liststyle,8,36,0.222222
Person,lon11Deg,8,11,0.727273
Person,lon1Deg,8,9,0.888889
Person,militaryAwards,8,8,1.000000
Person,missDominicanRepublicUniverse,8,8,1.000000
Person,missMundoDominicana,8,8,1.000000
Person,missUniverseChile,8,8,1.000000
Person,motoeActiveYears,8,30,0.266667
Person,motoeFastestLaps,8,43,0.186047
Person,motoePoles,8,43,0.186047
Person,mpg,8,8,1.000000
Person,name10a,8,8,1.000000
Person,name3c,8,8,1.000000
Person,name4c,8,8,1.000000
Person,nativeLang5Name,8,9,0.888889
Person,nonscore,8,51,0.156863
Person,nopct,8,8,1.000000
Person,otherFamilies,8,8,1.000000
Person,ov,8,16,0.500000
Person,peak1b,8,8,1.000000
Person,peak8a,8,8,1.000000
Person,perrow,8,404,0.019802
Person,personId,8,8,1.000000
Person,pf,8,8,1.000000
Person,picsize,8,18,0.444444
Person,playerId,8,8,1.000000
Person,poassists,8,18,0.444444
Person,pogp,8,22,0.363636
Person,polishleague,8,8,1.000000
Person,post7followed,8,8,1.000000
Person,post7preceded,8,8,1.000000
Person,ppg,8,8,1.000000
Person,predecessors,8,8,1.000000
Person,prevCoronaPos,8,9,0.888889
Person,priorActions,8,8,1.000000
Person,publish,8,151,0.052980
Person,quoted,8,790,0.010127
Person,rcb,8,9,0.888889
Person,rebbe,8,8,1.000000
Person,revenue,8,8,1.000000
Person,rpg,8,8,1.000000
Person,rubyYear,8,17,0.470588
Person,ruCoachgames,8,10,0.800000
Person,ruGoalsc,8,57,0.140351
Person,ruYear7start,8,8,1.000000
Person,ruYeargstart,8,9,0.888889
Person,salign,8,1242,0.006441
Person,scoutArchiveurl,8,8,1.000000
Person,scoutStars,8,683,0.011713
Person,sealCaption,8,12,0.666667
Person,season10PlayoffGamesPlayed,8,45,0.177778
Person,season10Seconds,8,9,0.888889
Person,season11GoalsAgainst,8,8,1.000000
Person,season11Loss,8,8,1.000000
Person,season11Minutes,8,8,1.000000
Person,season11Saves,8,8,1.000000
Person,season12GoalsAgainst,8,8,1.000000
Person,season12Minutes,8,8,1.000000
Person,season12PlayoffAssists,8,28,0.285714
Person,season12PlayoffGoals,8,29,0.275862
Person,season12Saves,8,8,1.000000
Person,season13GoalsAgainst,8,8,1.000000
Person,season13Minutes,8,8,1.000000
Person,season13PlayoffGoals,8,19,0.421053
Person,season13Saves,8,8,1.000000
Person,season13Seconds,8,8,1.000000
Person,season14PlayoffAssists,8,18,0.444444
Person,season18GamesPlayed,8,14,0.571429
Person,season18TeamLink,8,14,0.571429
Person,season19Assists,8,8,1.000000
Person,season19LooseBalls,8,8,1.000000
Person,season19Year,8,10,0.800000
Person,season1PlayoffFaceoffsAtt,8,13,0.615385
Person,season1PlayoffFaceoffsWon,8,12,0.666667
Person,season1Seconds,8,11,0.727273
Person,season2PlayoffFaceoffsAtt,8,8,1.000000
Person,season4FaceoffsWon,8,8,1.000000
Person,season5PlayoffMinutes,8,8,1.000000
Person,season6PlayoffGroundBalls,8,11,0.727273
Person,season8Shots,8,9,0.888889
Person,season9PlayoffGamesPlayed,8,70,0.114286
Person,seats2Title,8,9,0.888889
Person,seitebis,8,8,1.000000
Person,seitevon,8,8,1.000000
Person,sernam,8,8,1.000000
Person,sernamStart,8,8,1.000000
Person,soogamesGoalstotal,8,9,0.888889
Person,ss300RaceWins,8,26,0.307692
Person,stateDate,8,9,0.888889
Person,story,8,8,1.000000
Person,subdistrict,8,12,0.666667
Person,succeededBy,8,9,0.888889
Person,successors,8,8,1.000000
Person,tab,8,69,0.115942
Person,term10a,8,8,1.000000
Person,term3c,8,8,1.000000
Person,term4c,8,8,1.000000
Person,term9a,8,8,1.000000
Person,tradedAs,8,8,1.000000
Person,trans,8,18,0.444444
Person,transportEnd,8,8,1.000000
Person,triesf,8,75,0.106667
Person,turnoutPercent,8,8,1.000000
Person,vi,8,8,1.000000
Person,wcccresult,8,32,0.250000
Person,whccresult,8,67,0.119403
Person,wimbledondoublesjuniorresult,8,215,0.037209
Person,wing,8,8,1.000000
Person,winningcounties,8,8,1.000000
Person,wives,8,8,1.000000
Person,wptTitles,8,446,0.017937
Person,wtachampionshipsresult,8,94,0.085106
Person,yeargend,8,12,0.666667
Person,yearsCompetitive,8,8,1.000000
Person,yespct,8,8,1.000000
Person,zhLatn,8,8,1.000000
Species,formerHighschool,8,8,1.000000
Species,247sportsOverall,8,8,1.000000
Species,247Stars,8,733,0.010914
Species,3option,8,14,0.571429
Species,aflstatseason,8,12,0.666667
Species,album4Label,8,8,1.000000
Species,album6Releasedate,8,8,1.000000
Species,appealedFrom,8,8,1.000000
Species,arcaEastCarTeam,8,10,0.800000
Species,architects,8,8,1.000000
Species,arrests,8,9,0.888889
Species,australianOpen,8,8,1.000000
Species,awardssection,8,17,0.470588
Species,basedAt,8,11,0.727273
Species,candidate5Votes,8,8,1.000000
Species,capshape,8,34,0.235294
Species,catches,8,1749,0.004574
Species,chalwins,8,450,0.017778
Species,chuhan,8,8,1.000000
Species,coachwinsd,8,15,0.533333
Species,coachyear8end,8,8,1.000000
Species,colorAlt,8,84,0.095238
Species,commonName,8,8,1.000000
Species,conama,8,8,1.000000
Species,conamaEnd,8,8,1.000000
Species,conamaStart,8,8,1.000000
Species,coronaPoles,8,13,0.615385
Species,coronaWins,8,12,0.666667
Species,culture,8,9,0.888889
Species,dated,8,10,0.800000
Species,decisionBy,8,8,1.000000
Species,designation1Free1value,8,8,1.000000
Species,directedby,8,8,1.000000
Species,division,8,11,0.727273
Species,edit,8,254,0.031496
Species,espnStars,8,591,0.013536
Species,estate,8,8,1.000000
Species,extrafootnotes,8,11,0.727273
Species,famousPract,8,8,1.000000
Species,firstCoronaRace,8,13,0.615385
Species,focus,8,10,0.800000
Species,footerAlign,8,441,0.018141
Species,gk,8,9,0.888889
Species,goalsg,8,39,0.205128
Species,handedness,8,2104,0.003802
Species,heights,8,8,1.000000
Species,hk,8,8,1.000000
Species,housingEnd,8,8,1.000000
Species,howedible,8,32,0.250000
Species,idArchive,8,8,1.000000
Species,issn,8,8,1.000000
Species,italicTitle,8,234,0.034188
Species,kcal,8,8,1.000000
Species,king,8,8,1.000000
Species,label2Size,8,24,0.333333
Species,lang1Content,8,8,1.000000
Species,lat12Deg,8,10,0.800000
Species,laterality,8,787,0.010165
Species,ldy,8,8,1.000000
Species,leader1Name,8,8,1.000000
Species,left,8,12,0.666667
Species,licenseStatementUrl,8,8,1.000000
Species,liststyle,8,36,0.222222
Species,lmz,8,8,1.000000
Species,lon12Deg,8,10,0.800000
Species,marksize,8,43,0.186047
Species,militaryAwards,8,8,1.000000
Species,missDominicanRepublicUniverse,8,8,1.000000
Species,missMundoDominicana,8,8,1.000000
Species,missUniverseChile,8,8,1.000000
Species,motoeActiveYears,8,30,0.266667
Species,motoeFastestLaps,8,43,0.186047
Species,motoePoles,8,43,0.186047
Species,mpg,8,8,1.000000
Species,name10a,8,8,1.000000
Species,name3c,8,8,1.000000
Species,name4c,8,8,1.000000
Species,nativeLang5Name,8,9,0.888889
Species,nonscore,8,51,0.156863
Species,nopct,8,8,1.000000
Species,otherFamilies,8,8,1.000000
Species,ov,8,16,0.500000
Species,peak1b,8,8,1.000000
Species,peak8a,8,8,1.000000
Species,perrow,8,406,0.019704
Species,personId,8,8,1.000000
Species,pf,8,8,1.000000
Species,phylumAuthority,8,8,1.000000
Species,picsize,8,18,0.444444
Species,playerId,8,8,1.000000
Species,poassists,8,18,0.444444
Species,pogp,8,22,0.363636
Species,polishleague,8,8,1.000000
Species,post7followed,8,8,1.000000
Species,post7preceded,8,8,1.000000
Species,ppg,8,8,1.000000
Species,predecessors,8,8,1.000000
Species,prevCoronaPos,8,9,0.888889
Species,priorActions,8,8,1.000000
Species,publish,8,151,0.052980
Species,quoted,8,798,0.010025
Species,rangeMapCaption,8,8,1.000000
Species,rcb,8,9,0.888889
Species,rebbe,8,8,1.000000
Species,revenue,8,8,1.000000
Species,rpg,8,8,1.000000
Species,rubyYear,8,17,0.470588
Species,ruCoachgames,8,10,0.800000
Species,ruGoalsc,8,57,0.140351
Species,ruYear7start,8,8,1.000000
Species,ruYeargstart,8,9,0.888889
Species,salign,8,1257,0.006364
Species,scoutArchiveurl,8,8,1.000000
Species,scoutStars,8,683,0.011713
Species,sealCaption,8,12,0.666667
Species,season10PlayoffGamesPlayed,8,45,0.177778
Species,season10Seconds,8,9,0.888889
Species,season11GoalsAgainst,8,8,1.000000
Species,season11Loss,8,8,1.000000
Species,season11Minutes,8,8,1.000000
Species,season11Saves,8,8,1.000000
Species,season12GoalsAgainst,8,8,1.000000
Species,season12Minutes,8,8,1.000000
Species,season12PlayoffAssists,8,28,0.285714
Species,season12PlayoffGoals,8,29,0.275862
Species,season12Saves,8,8,1.000000
Species,season13GoalsAgainst,8,8,1.000000
Species,season13Minutes,8,8,1.000000
Species,season13PlayoffGoals,8,19,0.421053
Species,season13Saves,8,8,1.000000
Species,season13Seconds,8,8,1.000000
Species,season14PlayoffAssists,8,18,0.444444
Species,season18GamesPlayed,8,14,0.571429
Species,season18TeamLink,8,14,0.571429
Species,season19Assists,8,8,1.000000
Species,season19LooseBalls,8,8,1.000000
Species,season19Year,8,10,0.800000
Species,season1PlayoffFaceoffsAtt,8,13,0.615385
Species,season1PlayoffFaceoffsWon,8,12,0.666667
Species,season1Seconds,8,11,0.727273
Species,season2PlayoffFaceoffsAtt,8,8,1.000000
Species,season4FaceoffsWon,8,8,1.000000
Species,season5PlayoffMinutes,8,8,1.000000
Species,season6PlayoffGroundBalls,8,11,0.727273
Species,season8Shots,8,9,0.888889
Species,season9PlayoffGamesPlayed,8,70,0.114286
Species,seats2Title,8,9,0.888889
Species,seitebis,8,8,1.000000
Species,seitevon,8,8,1.000000
Species,sernam,8,8,1.000000
Species,sernamStart,8,8,1.000000
Species,soil,8,12,0.666667
Species,soogamesGoalstotal,8,9,0.888889
Species,sporeprintcolor,8,27,0.296296
Species,ss300RaceWins,8,26,0.307692
Species,stateDate,8,9,0.888889
Species,story,8,8,1.000000
Species,subdistrict,8,12,0.666667
Species,succeededBy,8,9,0.888889
Species,successors,8,8,1.000000
Species,tab,8,69,0.115942
Species,term10a,8,8,1.000000
Species,term3c,8,8,1.000000
Species,term4c,8,8,1.000000
Species,term9a,8,8,1.000000
Species,tradedAs,8,8,1.000000
Species,trans,8,18,0.444444
Species,transportEnd,8,8,1.000000
Species,triesf,8,75,0.106667
Species,turnoutPercent,8,8,1.000000
Species,unrankedPhylum,8,57,0.140351
Species,variety,8,18,0.444444
Species,vi,8,8,1.000000
Species,wcccresult,8,32,0.250000
Species,whccresult,8,67,0.119403
Species,whichgills,8,24,0.333333
Species,wimbledondoublesjuniorresult,8,215,0.037209
Species,wing,8,8,1.000000
Species,winningcounties,8,8,1.000000
Species,wives,8,8,1.000000
Species,wptTitles,8,446,0.017937
Species,wtachampionshipsresult,8,94,0.085106
Species,yeargend,8,12,0.666667
Species,yearsCompetitive,8,8,1.000000
Species,yespct,8,8,1.000000
Species,zhLatn,8,8,1.000000
Star,colwidth,8,110,0.072727
Star,confirmedPlanets,8,8,1.000000
Star,equinox,8,902,0.008869
Star,markLink,8,8,1.000000
Star,ra,8,20,0.400000
Star,u,8,9,0.888889
Star,type,8,33134,0.000241
Galaxy,epoch,8,2782,0.002876
Galaxy,id,8,8,1.000000
Galaxy,upright,8,104,0.076923
ChemicalCompound,bSearch,8,8,1.000000
ChemicalCompound,h,8,9,0.888889
ChemicalCompound,medlineplus,8,8,1.000000
ChemicalCompound,minorForwardSubstrate(s),8,8,1.000000
ChemicalCompound,scoville,8,10,0.800000
ChemicalCompound,substrate,8,8,1.000000
ChemicalCompound,substrateImage,8,8,1.000000
ChemicalCompound,v,8,20,0.400000
ChemicalCompound,with,8,8,1.000000
ChemicalCompound,type,8,71979,0.000111
AdministrativeRegion,mayor,8,9,0.888889
AdministrativeRegion,aprRainInch,8,8,1.000000
AdministrativeRegion,aprUv,8,9,0.888889
AdministrativeRegion,assistantBishop,8,8,1.000000
AdministrativeRegion,augLight,8,9,0.888889
AdministrativeRegion,augRainInch,8,8,1.000000
AdministrativeRegion,bgcolour,8,13,0.615385
AdministrativeRegion,blank7NameSec,8,16,0.500000
AdministrativeRegion,cityFlag,8,8,1.000000
AdministrativeRegion,colors,8,8,1.000000
AdministrativeRegion,commencement,8,8,1.000000
AdministrativeRegion,coordinatesDate,8,16,0.500000
AdministrativeRegion,decRainInch,8,8,1.000000
AdministrativeRegion,divName,8,17,0.470588
AdministrativeRegion,estimate,8,8,1.000000
AdministrativeRegion,febRainInch,8,8,1.000000
AdministrativeRegion,febUv,8,9,0.888889
AdministrativeRegion,federalDistrict,8,66,0.121212
AdministrativeRegion,frameHeight,8,32,0.250000
AdministrativeRegion,frameWidth,8,34,0.235294
AdministrativeRegion,v,8,15,0.533333
AdministrativeRegion,v,8,14,0.571429
AdministrativeRegion,holiday,8,8,1.000000
AdministrativeRegion,janRainInch,8,8,1.000000
AdministrativeRegion,julLight,8,9,0.888889
AdministrativeRegion,julRainInch,8,8,1.000000
AdministrativeRegion,v,8,18,0.444444
AdministrativeRegion,labelSize,8,25,0.320000
AdministrativeRegion,leaderType,8,8,1.000000
AdministrativeRegion,life,8,8,1.000000
AdministrativeRegion,lonSec,8,13,0.615385
AdministrativeRegion,mark,8,17,0.470588
AdministrativeRegion,marRainInch,8,8,1.000000
AdministrativeRegion,maySnowCm,8,13,0.615385
AdministrativeRegion,mushroom,8,8,1.000000
AdministrativeRegion,novLight,8,9,0.888889
AdministrativeRegion,novRainInch,8,8,1.000000
AdministrativeRegion,numbered,8,8,1.000000
AdministrativeRegion,octRainInch,8,8,1.000000
AdministrativeRegion,octUv,8,9,0.888889
AdministrativeRegion,pensjonistpartiet,8,101,0.079208
AdministrativeRegion,popyear,8,22,0.363636
AdministrativeRegion,provStatus,8,1616,0.004950
AdministrativeRegion,reignstart,8,8,1.000000
AdministrativeRegion,relief,8,965,0.008290
AdministrativeRegion,rtgs,8,8,1.000000
AdministrativeRegion,sc,8,17,0.470588
AdministrativeRegion,sepRainInch,8,8,1.000000
AdministrativeRegion,shell,8,8,1.000000
AdministrativeRegion,since,8,154,0.051948
AdministrativeRegion,smallpartyColor,8,55,0.145455
AdministrativeRegion,structure1Res,8,69,0.115942
AdministrativeRegion,r,8,14,0.571429
AdministrativeRegion,sworntype,8,20,0.400000
AdministrativeRegion,tha,8,8,1.000000
AdministrativeRegion,townOfDistrictSignificanceType,8,285,0.028070
AdministrativeRegion,unitPrecipitationDays,8,2101,0.003808
AdministrativeRegion,drf,8,17,0.470588
AdministrativeRegion,vehicles,8,9,0.888889
AdministrativeRegion,video,8,8,1.000000
AdministrativeRegion,winner,8,8,1.000000
Person,ethnicity,7,7,1.000000
Person,winsAtPGA,7,15,0.466667
Person,500LastSeason,7,9,0.777778
Person,afldraftedyear,7,114,0.061404
Person,album5Label,7,7,1.000000
Person,album8Releasedate,7,7,1.000000
Person,album9Releasedate,7,7,1.000000
Person,amDraw,7,28,0.250000
Person,areas,7,7,1.000000
Person,award4w,7,41,0.170732
Person,award5w,7,33,0.212121
Person,award6n,7,23,0.304348
Person,award8n,7,16,0.437500
Person,backpocket,7,7,1.000000
Person,batting,7,21892,0.000320
Person,birthplace,7,7,1.000000
Person,blp,7,671,0.010432
Person,bowlopp,7,7,1.000000
Person,bssRaceStarts,7,7,1.000000
Person,bssTotalPoints,7,7,1.000000
Person,candId,7,7,1.000000
Person,candidate6Percent,7,7,1.000000
Person,candidate6Votes,7,7,1.000000
Person,champPoles,7,22,0.318182
Person,champWins,7,23,0.304348
Person,clcountyf,7,29,0.241379
Person,coachlossesd,7,15,0.466667
Person,coachteame,7,8,0.875000
Person,coachyearestart,7,7,1.000000
Person,commonssearch,7,7,1.000000
Person,communicationsDirector,7,7,1.000000
Person,conductor,7,7,1.000000
Person,cposition,7,12,0.583333
Person,cropLeftPerc,7,7,1.000000
Person,cropRightPerc,7,7,1.000000
Person,cropTopPerc,7,7,1.000000
Person,cultureStart,7,7,1.000000
Person,cursign,7,62,0.112903
Person,dan,7,13,0.538462
Person,dateOfIssue,7,7,1.000000
Person,dateOfRet,7,7,1.000000
Person,datum,7,7,1.000000
Person,designation1Criteria,7,7,1.000000
Person,designation1Free2value,7,7,1.000000
Person,direction,7,1909,0.003667
Person,domipubli,7,7,1.000000
Person,encyclopedia,7,8,0.875000
Person,endYear,7,22,0.318182
Person,englishPubDate,7,9,0.777778
Person,eptTitles,7,236,0.029661
Person,et,7,23,0.304348
Person,expandStudents,7,7,1.000000
Person,firstascents,7,7,1.000000
Person,firstHolder,7,8,0.875000
Person,followerDate,7,7,1.000000
Person,forwardpocket,7,7,1.000000
Person,foundedDate,7,8,0.875000
Person,globe,7,16,0.437500
Person,gridRef,7,7,1.000000
Person,halfbackflank,7,7,1.000000
Person,halfforwardflank,7,7,1.000000
Person,hanji,7,7,1.000000
Person,hd,7,30,0.233333
Person,headerAlign,7,216,0.032407
Person,heightImperial,7,8,0.875000
Person,hqLocation,7,7,1.000000
Person,ht,7,21,0.333333
Person,htid,7,7,1.000000
Person,iboxOrder,7,57,0.122807
Person,imageMap,7,7,1.000000
Person,imageStyle,7,61,0.114754
Person,justiceClergyInstructionEnd,7,7,1.000000
Person,km,7,9,0.777778
Person,labelOffsetY,7,7,1.000000
Person,lastChampWin,7,8,0.875000
Person,lastIrlWin,7,9,0.777778
Person,lat12Deg,7,9,0.777778
Person,lat3Min,7,7,1.000000
Person,launched,7,7,1.000000
Person,lb,7,8,0.875000
Person,lcb,7,9,0.777778
