class,predicate,distinct_objects,total_objects,uniqueness
Thing,prevGroup1Color,7,7,1.000000
Thing,previousBudget,7,7,1.000000
Thing,previousFastestAverageSpeed,7,7,1.000000
Thing,previousSet,7,7,1.000000
Thing,previousTest,7,7,1.000000
Thing,previousTieIns,7,8,0.875000
Thing,privategen,7,7,1.000000
Thing,problem,7,7,1.000000
Thing,producingformations,7,7,1.000000
Thing,prop,7,8,0.875000
Thing,proposedSubdivision,7,7,1.000000
Thing,provinceType,7,11,0.636364
Thing,proYears,7,9,0.777778
Thing,psCogeneration,7,85,0.082353
Thing,psqPs,7,36,0.194444
Thing,psUnitsCancelled,7,57,0.122807
Thing,pulsewidth,7,7,1.000000
Thing,pupilsAsOf,7,9,0.777778
Thing,qf,7,16,0.437500
Thing,qsAsiaYear,7,178,0.039326
Thing,qsNYear,7,88,0.079545
Thing,qsWBusiness,7,8,0.875000
Thing,queenOfBattery,7,7,1.000000
Thing,race2Dist,7,7,1.000000
Thing,raceArea,7,7,1.000000
Thing,rb2Backup,7,9,0.777778
Thing,rd2bScore2Agg,7,10,0.700000
Thing,rd2Score7Agg,7,28,0.250000
Thing,rd3bScore1Agg,7,10,0.700000
Thing,rd4Score2Agg,7,43,0.162791
Thing,rd7Seed,7,7,1.000000
Thing,recordTemplate,7,7,1.000000
Thing,regional1Type,7,58,0.120690
Thing,regional3Name,7,89,0.078652
Thing,regionalChamp,7,21,0.333333
Thing,regionalsType,7,1751,0.003998
Thing,register,7,13,0.538462
Thing,relatedArts,7,7,1.000000
Thing,relatedNamesFeminineAndMasculine,7,7,1.000000
Thing,released1c,7,7,1.000000
Thing,remix,7,18,0.388889
Thing,renCivEngineer,7,8,0.875000
Thing,reportingYear,7,35,0.200000
Thing,resources,7,7,1.000000
Thing,restingplacecoordinates,7,8,0.875000
Thing,resTutors,7,10,0.700000
Thing,returned,7,17,0.411765
Thing,rev1Vita,7,13,0.538462
Thing,rev21score,7,7,1.000000
Thing,rev2Arc,7,16,0.437500
Thing,rev2Gb,7,7,1.000000
Thing,rev2Vita,7,8,0.875000
Thing,rev2Wii,7,8,0.875000
Thing,rev4Arc,7,8,0.875000
Thing,rev6Sgg,7,7,1.000000
Thing,reverseEnzyme,7,9,0.777778
Thing,revisedromanization,7,7,1.000000
Thing,rig,7,15,0.466667
Thing,roadWins,7,151,0.046358
Thing,robustStructMaterial,7,27,0.259259
Thing,roles,7,7,1.000000
Thing,rookies,7,7,1.000000
Thing,rorId,7,7,1.000000
Thing,routeImage,7,7,1.000000
Thing,row112Colour,7,10,0.700000
Thing,row12Style,7,18,0.388889
Thing,row16At,7,7,1.000000
Thing,row16Text,7,7,1.000000
Thing,row17At,7,7,1.000000
Thing,row32At,7,7,1.000000
Thing,row32Colour,7,15,0.466667
Thing,row32Style,7,9,0.777778
Thing,row42Style,7,9,0.777778
Thing,row4Participation,7,17,0.411765
Thing,row61Colour,7,7,1.000000
Thing,ruCoachlosses,7,10,0.700000
Thing,ruCoachwins,7,10,0.700000
Thing,rudderType,7,16,0.437500
Thing,ruFieldgoalsa,7,322,0.021739
Thing,ruGoalsb,7,117,0.059829
Thing,runnerup2Manager,7,9,0.777778
Thing,ruPointsg,7,8,0.875000
Thing,ruTriesd,7,30,0.233333
Thing,ruYear8start,7,7,1.000000
Thing,ryuoclass,7,97,0.072165
Thing,sailplan,7,17,0.411765
Thing,sailPlan,7,8,0.875000
Thing,satMathChange,7,7,1.000000
Thing,sb1Third,7,8,0.875000
Thing,season10GroundBalls,7,7,1.000000
Thing,season10Loss,7,9,0.777778
Thing,season10Team,7,15,0.466667
Thing,season11PlayoffGamesPlayed,7,43,0.162791
Thing,season11PlayoffGoals,7,23,0.304348
Thing,season11Seconds,7,7,1.000000
Thing,season11Wins,7,8,0.875000
Thing,season12Seconds,7,8,0.875000
Thing,season13PlayoffGamesPlayed,7,34,0.205882
Thing,season14GoalsAgainst,7,7,1.000000
Thing,season14Minutes,7,7,1.000000
Thing,season14Saves,7,7,1.000000
Thing,season15PlayoffAssists,7,14,0.500000
Thing,season15PlayoffGoals,7,11,0.636364
Thing,season19Goals,7,8,0.875000
Thing,season1Wins,7,9,0.777778
Thing,season3Penalties,7,23,0.304348
Thing,season3PlayoffFaceoffsAtt,7,7,1.000000
Thing,season3PlayoffFaceoffsWon,7,7,1.000000
Thing,season4Loss,7,11,0.636364
Thing,season5Loss,7,12,0.583333
Thing,season5PlayoffSaves,7,8,0.875000
Thing,season5Wins,7,11,0.636364
Thing,season6FaceoffsAtt,7,7,1.000000
Thing,season6Loss,7,12,0.583333
Thing,season6PlayoffMinutes,7,8,0.875000
Thing,season6PlayoffSaves,7,8,0.875000
Thing,season7Loss,7,12,0.583333
Thing,season7PlayoffGoalsAgainst,7,7,1.000000
Thing,season7PlayoffMinutes,7,7,1.000000
Thing,season7PlayoffSaves,7,7,1.000000
Thing,season7Wins,7,11,0.636364
Thing,season8PlayoffGamesPlayed,7,59,0.118644
Thing,season9GroundBalls,7,9,0.777778
Thing,season9PlayoffGoalsAgainst,7,7,1.000000
Thing,season9PlayoffSaves,7,7,1.000000
Thing,season9Wins,7,9,0.777778
Thing,seats6Next,7,11,0.636364
Thing,seatTitle,7,32,0.218750
Thing,secondPts,7,10,0.700000
Thing,seconds,7,7,1.000000
Thing,senateNetChange,7,10,0.700000
Thing,sepSnowMm,7,16,0.437500
Thing,sernamEnd,7,7,1.000000
Thing,sevenscoach,7,7,1.000000
Thing,shapeOutlined,7,485,0.014433
Thing,sharing,7,7,1.000000
Thing,shipCallsign,7,8,0.875000
Thing,shipConstruction,7,7,1.000000
Thing,shipPassengers,7,11,0.636364
Thing,shipYard,7,7,1.000000
Thing,shnLatn,7,8,0.875000
Thing,shutterSpeeds,7,11,0.636364
Thing,sic,7,7,1.000000
Thing,side2b,7,7,1.000000
Thing,silverAfg,7,35,0.200000
Thing,silverAho,7,40,0.175000
Thing,silverDdr,7,27,0.259259
Thing,silverFsm,7,23,0.304348
Thing,silverNig,7,31,0.225806
Thing,silverNnn,7,9,0.777778
Thing,silverQbc,7,9,0.777778
Thing,silverRoc,7,52,0.134615
Thing,silverTrg,7,7,1.000000
Thing,simhor,7,8,0.875000
Thing,single1date,7,7,1.000000
Thing,single2date,7,7,1.000000
Thing,sk2y,7,8,0.875000
Thing,skiFlyingWorldChampionships,7,7,1.000000
Thing,slides,7,9,0.777778
Thing,sloganMulti,7,7,1.000000
Thing,solarCspTechnology,7,43,0.162791
Thing,son,7,7,1.000000
Thing,source4Location,7,7,1.000000
Thing,sourceConfluenceElevation,7,7,1.000000
Thing,speakersLabel,7,192,0.036458
Thing,spg,7,7,1.000000
Thing,squadsize,7,29,0.241379
Thing,ss300ActiveYears,7,15,0.466667
Thing,ss300LastSeason,7,27,0.259259
Thing,staction,7,7,1.000000
Thing,stage3fuel,7,11,0.636364
Thing,start8s,7,8,0.875000
Thing,stat33label,7,215,0.032558
Thing,stat3league,7,218,0.032110
Thing,stateDelegate,7,1531,0.004572
Thing,statusNi,7,11,0.636364
Thing,stimuli,7,7,1.000000
Thing,storedValue,7,17,0.411765
Thing,strangeness,7,7,1.000000
Thing,subConfederations,7,272,0.025735
Thing,submitter,7,7,1.000000
Thing,subs,7,7,1.000000
Thing,superphylum,7,78,0.089744
Thing,suppressedBy,7,7,1.000000
Thing,sustainedWind,7,7,1.000000
Thing,swornTypeLabel,7,23,0.304348
Thing,symbolDescription,7,7,1.000000
Thing,talmudpages,7,9,0.777778
Thing,targetTissues,7,15,0.466667
Thing,teacherRank,7,181,0.038674
Thing,team1Per,7,8,0.875000
Thing,team2.,7,7,1.000000
Thing,team2overs,7,7,1.000000
Thing,teamA,7,7,1.000000
Thing,teamACoach,7,7,1.000000
Thing,teamB,7,7,1.000000
Thing,teaQuick,7,7,1.000000
Thing,technicalName,7,7,1.000000
Thing,telescope10Name,7,7,1.000000
Thing,telescope8Name,7,7,1.000000
Thing,telescope8Type,7,7,1.000000
Thing,telescope9Name,7,7,1.000000
Thing,telescope9Type,7,7,1.000000
Thing,televisionShow,7,11,0.636364
Thing,templates,7,20,0.350000
Thing,templeTank,7,7,1.000000
Thing,tent,7,10,0.700000
Thing,term16a,7,8,0.875000
Thing,term17a,7,7,1.000000
Thing,term1c,7,7,1.000000
Thing,term3d,7,7,1.000000
Thing,terminals,7,14,0.500000
Thing,testPositivityRate,7,7,1.000000
Thing,testRankBest,7,13,0.538462
Thing,theAfrica,7,10,0.700000
Thing,theLatam,7,7,1.000000
Thing,thermalConductivity,7,7,1.000000
Thing,thesGeur,7,7,1.000000
Thing,thisShow,7,11,0.636364
Thing,thrustOriginal,7,12,0.583333
Thing,topHalfChange,7,11,0.636364
Thing,totalBurials,7,7,1.000000
Thing,totalcrew,7,8,0.875000
Thing,totalDays,7,9,0.777778
Thing,totalSuper,7,16,0.437500
Thing,totalSurvivors,7,12,0.583333
Thing,totalTime,7,7,1.000000
Thing,totGb,7,7,1.000000
Thing,tournamentLink,7,9,0.777778
Thing,transdate,7,8,0.875000
Thing,transpublisher,7,9,0.777778
Thing,tubesandflues,7,7,1.000000
Thing,tuning,7,8,0.875000
Thing,tw,7,124,0.056452
Thing,twin1Country,7,8,0.875000
Thing,ucFormer,7,11,0.636364
Thing,uk,7,7,1.000000
Thing,ukbluray,7,7,1.000000
Thing,unit2No,7,7,1.000000
Thing,unitLabel,7,19,0.368421
Thing,unrankedSubordo,7,18,0.388889
Thing,unyrds,7,39,0.179487
Thing,upkeepCost,7,7,1.000000
Thing,upperDefCandidates,7,7,1.000000
Thing,usar,7,38,0.184211
Thing,usbluray,7,7,1.000000
Thing,useNewUkLeg,7,599,0.011686
Thing,useyear,7,11,0.636364
Thing,usnwrNYear,7,80,0.087500
Thing,usopendoublesjuniorresult,7,211,0.033175
Thing,vadi,7,9,0.777778
Thing,valvelap,7,9,0.777778
Thing,veteransAffairs,7,7,1.000000
Thing,veteransAffairsStart,7,8,0.875000
Thing,vgc,7,80,0.087500
Thing,vgX,7,30,0.233333
Thing,vgXbox,7,12,0.583333
Thing,viceCaptain,7,7,1.000000
Thing,viceHeadLabel,7,16,0.437500
Thing,vicePresidentElect,7,7,1.000000
Thing,viceroyterm,7,11,0.636364
Thing,visitorRankNcaa,7,8,0.875000
Thing,visitorSeed,7,25,0.280000
Thing,vitdUg,7,18,0.388889
Thing,volcanicGroup,7,7,1.000000
Thing,wamoMas,7,7,1.000000
Thing,wbcBest,7,10,0.700000
Thing,wbscMaxDate,7,9,0.777778
Thing,wbscMinDate,7,9,0.777778
Thing,weakStructDim,7,7,1.000000
Thing,wealth,7,7,1.000000
Thing,websiteTitle,7,9,0.777778
Thing,weightKgs,7,9,0.777778
Thing,weightUpdate,7,9,0.777778
Thing,wembleyproresult,7,47,0.148936
Thing,whaDraftYear,7,453,0.015453
Thing,what,7,24,0.291667
Thing,wheelbasewithtender,7,7,1.000000
Thing,wides,7,24,0.291667
Thing,widthLeft,7,14,0.500000
Thing,widthMinM,7,7,1.000000
Thing,wikicommons,7,7,1.000000
Thing,wineHot,7,7,1.000000
Thing,womenSilver,7,9,0.777778
Thing,womenValue,7,9,0.777778
Thing,worldChamp2Apps,7,9,0.777778
Thing,worldChamp2Name,7,10,0.700000
Thing,worldChampBest,7,10,0.700000
Thing,worldMixedChampionshipAppearances,7,62,0.112903
Thing,worldWomen'sTeamChampBest,7,30,0.233333
Thing,wschampions,7,10,0.700000
Thing,wt20Apps,7,25,0.280000
Thing,wt20qApps,7,34,0.205882
Thing,wtaDraw,7,107,0.065421
Thing,wtestRecord,7,20,0.350000
Thing,wwcFirst,7,18,0.388889
Thing,xd,7,7,1.000000
Thing,xsampa,7,7,1.000000
Thing,y3title,7,7,1.000000
Thing,yearLight,7,10,0.700000
Thing,zk1y,7,9,0.777778
Thing,zk2y,7,10,0.700000
Thing,zk3y,7,10,0.700000
Species,ethnicity,7,7,1.000000
Species,winsAtPGA,7,15,0.466667
Species,500LastSeason,7,9,0.777778
Species,afldraftedyear,7,114,0.061404
Species,album5Label,7,7,1.000000
Species,album8Releasedate,7,7,1.000000
Species,album9Releasedate,7,7,1.000000
Species,amDraw,7,28,0.250000
Species,areas,7,7,1.000000
Species,award4w,7,41,0.170732
Species,award5w,7,33,0.212121
Species,award6n,7,23,0.304348
Species,award8n,7,16,0.437500
Species,backpocket,7,7,1.000000
Species,batting,7,21892,0.000320
Species,birthplace,7,7,1.000000
Species,blp,7,671,0.010432
Species,bowlopp,7,7,1.000000
Species,bssRaceStarts,7,7,1.000000
Species,bssTotalPoints,7,7,1.000000
Species,candId,7,7,1.000000
Species,candidate6Percent,7,7,1.000000
Species,candidate6Votes,7,7,1.000000
Species,champPoles,7,22,0.318182
Species,champWins,7,23,0.304348
Species,clcountyf,7,29,0.241379
Species,coachlossesd,7,15,0.466667
Species,coachteame,7,8,0.875000
Species,coachyearestart,7,7,1.000000
Species,commonssearch,7,7,1.000000
Species,communicationsDirector,7,7,1.000000
Species,conductor,7,7,1.000000
Species,cposition,7,12,0.583333
Species,cropLeftPerc,7,7,1.000000
Species,cropRightPerc,7,7,1.000000
Species,cropTopPerc,7,7,1.000000
Species,cultureStart,7,7,1.000000
Species,cursign,7,62,0.112903
Species,dan,7,13,0.538462
Species,dateOfIssue,7,7,1.000000
Species,dateOfRet,7,7,1.000000
Species,datum,7,7,1.000000
Species,designation1Criteria,7,7,1.000000
Species,designation1Free2value,7,7,1.000000
Species,direction,7,1922,0.003642
Species,domipubli,7,7,1.000000
Species,encyclopedia,7,8,0.875000
Species,endYear,7,22,0.318182
Species,englishPubDate,7,9,0.777778
Species,eptTitles,7,236,0.029661
Species,et,7,23,0.304348
Species,expandStudents,7,7,1.000000
Species,firstascents,7,7,1.000000
Species,firstHolder,7,8,0.875000
Species,fix,7,34,0.205882
Species,followerDate,7,7,1.000000
Species,forwardpocket,7,7,1.000000
Species,foundedDate,7,8,0.875000
Species,globe,7,16,0.437500
Species,gridRef,7,7,1.000000
Species,halfbackflank,7,7,1.000000
Species,halfforwardflank,7,7,1.000000
Species,hanji,7,7,1.000000
Species,hd,7,30,0.233333
Species,headerAlign,7,218,0.032110
Species,heightImperial,7,8,0.875000
Species,hqLocation,7,7,1.000000
Species,ht,7,21,0.333333
Species,htid,7,7,1.000000
Species,iboxOrder,7,57,0.122807
Species,imageMap,7,7,1.000000
Species,imageStyle,7,62,0.112903
Species,justiceClergyInstructionEnd,7,7,1.000000
Species,km,7,9,0.777778
Species,labelOffsetY,7,7,1.000000
Species,lastChampWin,7,8,0.875000
Species,lastIrlWin,7,9,0.777778
Species,lat10Deg,7,8,0.875000
Species,lat13Deg,7,8,0.875000
Species,lat14Deg,7,9,0.777778
Species,lat3Min,7,7,1.000000
Species,launched,7,7,1.000000
Species,lb,7,8,0.875000
Species,lcb,7,9,0.777778
Species,linktext,7,7,1.000000
Species,listChange,7,7,1.000000
Species,litigation,7,7,1.000000
Species,lon10Deg,7,8,0.875000
Species,lon13Deg,7,8,0.875000
Species,lon14Deg,7,9,0.777778
Species,lon3Min,7,7,1.000000
Species,lw,7,7,1.000000
Species,managerteams,7,7,1.000000
Species,manufacturer,7,7,1.000000
Species,medaltemplatesExpand,7,2729,0.002565
Species,membership,7,7,1.000000
Species,mi,7,7,1.000000
Species,minister3Termend,7,7,1.000000
Species,minorWins,7,34,0.205882
Species,missWorldChile,7,7,1.000000
Species,mmadecwins,7,8,0.875000
Species,mmakowins,7,9,0.777778
Species,mmasubwins,7,9,0.777778
Species,name11a,7,7,1.000000
Species,name11b,7,7,1.000000
Species,name13a,7,7,1.000000
Species,name14a,7,7,1.000000
Species,name15a,7,7,1.000000
Species,name16a,7,7,1.000000
Species,name18a,7,7,1.000000
Species,name3d,7,7,1.000000
Species,name8a,7,8,0.875000
Species,name9a,7,7,1.000000
Species,nocatWdimage,7,173,0.040462
Species,nwidewins,7,541,0.012939
Species,olympicsRank,7,106,0.066038
Species,opened,7,7,1.000000
Species,orgId,7,7,1.000000
Species,party3name,7,7,1.000000
Species,peak2b,7,7,1.000000
Species,peak5b,7,8,0.875000
Species,peak6b,7,7,1.000000
Species,penaltyscore,7,34,0.205882
Species,pogoals,7,16,0.437500
Species,policy,7,7,1.000000
Species,post7years,7,7,1.000000
Species,precededBy,7,12,0.583333
Species,presidentLink,7,28,0.250000
Species,proYears,7,9,0.777778
Species,rb,7,8,0.875000
Species,rcm,7,7,1.000000
Species,rd3Score,7,18,0.388889
Species,realm,7,10,0.700000
Species,recordTemplate,7,7,1.000000
Species,relief,7,328,0.021341
Species,replyto,7,7,1.000000
Species,reportedDeath(s),7,7,1.000000
Species,restingplacecoordinates,7,8,0.875000
Species,retrieved,7,8,0.875000
Species,roles,7,7,1.000000
Species,rs,7,7,1.000000
Species,ruCoachlosses,7,10,0.700000
Species,ruCoachwins,7,10,0.700000
Species,ruPointsg,7,8,0.875000
Species,ruTriesd,7,30,0.233333
Species,rw,7,7,1.000000
Species,season10GroundBalls,7,7,1.000000
Species,season10Loss,7,9,0.777778
Species,season10Team,7,15,0.466667
Species,season11PlayoffGamesPlayed,7,43,0.162791
Species,season11PlayoffGoals,7,23,0.304348
Species,season11Seconds,7,7,1.000000
Species,season11Wins,7,8,0.875000
Species,season12Seconds,7,8,0.875000
Species,season13PlayoffGamesPlayed,7,34,0.205882
Species,season14GoalsAgainst,7,7,1.000000
Species,season14Minutes,7,7,1.000000
Species,season14Saves,7,7,1.000000
Species,season15PlayoffAssists,7,14,0.500000
Species,season15PlayoffGoals,7,11,0.636364
Species,season19Goals,7,8,0.875000
Species,season1Wins,7,9,0.777778
Species,season3PlayoffFaceoffsAtt,7,7,1.000000
Species,season3PlayoffFaceoffsWon,7,7,1.000000
Species,season4Loss,7,11,0.636364
Species,season5Loss,7,12,0.583333
Species,season5PlayoffSaves,7,8,0.875000
Species,season5Wins,7,11,0.636364
Species,season6Loss,7,12,0.583333
Species,season6PlayoffMinutes,7,8,0.875000
Species,season6PlayoffSaves,7,8,0.875000
Species,season7Loss,7,12,0.583333
Species,season7PlayoffGoalsAgainst,7,7,1.000000
Species,season7PlayoffMinutes,7,7,1.000000
Species,season7PlayoffSaves,7,7,1.000000
Species,season7Wins,7,11,0.636364
Species,season8PlayoffGamesPlayed,7,59,0.118644
Species,season9GroundBalls,7,9,0.777778
Species,season9PlayoffGoalsAgainst,7,7,1.000000
Species,season9PlayoffSaves,7,7,1.000000
Species,season9Wins,7,9,0.777778
Species,sernamEnd,7,7,1.000000
Species,son,7,7,1.000000
Species,span,7,22,0.318182
Species,spg,7,7,1.000000
Species,sports,7,7,1.000000
Species,ss300ActiveYears,7,14,0.500000
Species,ss300LastSeason,7,26,0.269231
Species,standardEbooksUrl,7,7,1.000000
Species,stat33label,7,207,0.033816
Species,stat3league,7,210,0.033333
Species,stateDelegate,7,1511,0.004633
Species,superphylum,7,78,0.089744
Species,suppressedBy,7,7,1.000000
Species,term11a,7,7,1.000000
Species,term11b,7,7,1.000000
Species,term12a,7,7,1.000000
Species,term13a,7,7,1.000000
Species,term14a,7,7,1.000000
Species,term15a,7,7,1.000000
Species,term18a,7,7,1.000000
Species,term2b,7,9,0.777778
Species,term3d,7,7,1.000000
Species,term7b,7,7,1.000000
Species,to,7,7,1.000000
Species,tradhep,7,7,1.000000
Species,transcripts,7,7,1.000000
Species,unitLabel,7,19,0.368421
Species,unlinked,7,8,0.875000
Species,unrankedSubordo,7,18,0.388889
Species,updates,7,9,0.777778
Species,usopendoublesjuniorresult,7,210,0.033333
Species,verse,7,8,0.875000
Species,weightUpdate,7,9,0.777778
Species,wembleyproresult,7,47,0.148936
Species,whaDraftYear,7,449,0.015590
Species,wikicommons,7,7,1.000000
Species,wineHot,7,7,1.000000
Species,winnerParty,7,177,0.039548
Species,worldMixedChampionshipAppearances,7,61,0.114754
Species,worldsRank,7,106,0.066038
Q19088,ethnicity,7,7,1.000000
Q19088,winsAtPGA,7,15,0.466667
Q19088,500LastSeason,7,9,0.777778
Q19088,afldraftedyear,7,114,0.061404
Q19088,album5Label,7,7,1.000000
Q19088,album8Releasedate,7,7,1.000000
Q19088,album9Releasedate,7,7,1.000000
Q19088,amDraw,7,28,0.250000
Q19088,areas,7,7,1.000000
Q19088,award4w,7,41,0.170732
Q19088,award5w,7,33,0.212121
Q19088,award6n,7,23,0.304348
Q19088,award8n,7,16,0.437500
Q19088,backpocket,7,7,1.000000
Q19088,batting,7,21892,0.000320
Q19088,birthplace,7,7,1.000000
Q19088,blp,7,671,0.010432
Q19088,bowlopp,7,7,1.000000
Q19088,bssRaceStarts,7,7,1.000000
Q19088,bssTotalPoints,7,7,1.000000
Q19088,candId,7,7,1.000000
Q19088,candidate6Percent,7,7,1.000000
Q19088,candidate6Votes,7,7,1.000000
Q19088,champPoles,7,22,0.318182
Q19088,champWins,7,23,0.304348
Q19088,clcountyf,7,29,0.241379
Q19088,coachlossesd,7,15,0.466667
Q19088,coachteame,7,8,0.875000
Q19088,coachyearestart,7,7,1.000000
Q19088,commonssearch,7,7,1.000000
Q19088,communicationsDirector,7,7,1.000000
Q19088,conductor,7,7,1.000000
Q19088,cposition,7,12,0.583333
Q19088,cropLeftPerc,7,7,1.000000
Q19088,cropRightPerc,7,7,1.000000
Q19088,cropTopPerc,7,7,1.000000
Q19088,cultureStart,7,7,1.000000
Q19088,cursign,7,62,0.112903
Q19088,dan,7,13,0.538462
Q19088,dateOfIssue,7,7,1.000000
Q19088,dateOfRet,7,7,1.000000
Q19088,datum,7,7,1.000000
Q19088,designation1Criteria,7,7,1.000000
Q19088,designation1Free2value,7,7,1.000000
Q19088,direction,7,1922,0.003642
Q19088,domipubli,7,7,1.000000
Q19088,encyclopedia,7,8,0.875000
Q19088,endYear,7,22,0.318182
Q19088,englishPubDate,7,9,0.777778
Q19088,eptTitles,7,236,0.029661
Q19088,et,7,23,0.304348
Q19088,expandStudents,7,7,1.000000
Q19088,firstascents,7,7,1.000000
Q19088,firstHolder,7,8,0.875000
Q19088,fix,7,34,0.205882
Q19088,followerDate,7,7,1.000000
Q19088,forwardpocket,7,7,1.000000
Q19088,foundedDate,7,8,0.875000
Q19088,globe,7,16,0.437500
Q19088,gridRef,7,7,1.000000
Q19088,halfbackflank,7,7,1.000000
Q19088,halfforwardflank,7,7,1.000000
Q19088,hanji,7,7,1.000000
Q19088,hd,7,30,0.233333
Q19088,headerAlign,7,218,0.032110
Q19088,heightImperial,7,8,0.875000
Q19088,hqLocation,7,7,1.000000
Q19088,ht,7,21,0.333333
Q19088,htid,7,7,1.000000
Q19088,iboxOrder,7,57,0.122807
Q19088,imageMap,7,7,1.000000
Q19088,imageStyle,7,62,0.112903
Q19088,justiceClergyInstructionEnd,7,7,1.000000
Q19088,km,7,9,0.777778
Q19088,labelOffsetY,7,7,1.000000
Q19088,lastChampWin,7,8,0.875000
Q19088,lastIrlWin,7,9,0.777778
Q19088,lat10Deg,7,8,0.875000
Q19088,lat13Deg,7,8,0.875000
Q19088,lat14Deg,7,9,0.777778
Q19088,lat3Min,7,7,1.000000
Q19088,launched,7,7,1.000000
Q19088,lb,7,8,0.875000
Q19088,lcb,7,9,0.777778
Q19088,linktext,7,7,1.000000
Q19088,listChange,7,7,1.000000
Q19088,litigation,7,7,1.000000
Q19088,lon10Deg,7,8,0.875000
Q19088,lon13Deg,7,8,0.875000
Q19088,lon14Deg,7,9,0.777778
Q19088,lon3Min,7,7,1.000000
Q19088,lw,7,7,1.000000
Q19088,managerteams,7,7,1.000000
Q19088,manufacturer,7,7,1.000000
Q19088,medaltemplatesExpand,7,2729,0.002565
Q19088,membership,7,7,1.000000
Q19088,mi,7,7,1.000000
Q19088,minister3Termend,7,7,1.000000
Q19088,minorWins,7,34,0.205882
Q19088,missWorldChile,7,7,1.000000
Q19088,mmadecwins,7,8,0.875000
Q19088,mmakowins,7,9,0.777778
Q19088,mmasubwins,7,9,0.777778
Q19088,name11a,7,7,1.000000
Q19088,name11b,7,7,1.000000
Q19088,name13a,7,7,1.000000
Q19088,name14a,7,7,1.000000
Q19088,name15a,7,7,1.000000
Q19088,name16a,7,7,1.000000
Q19088,name18a,7,7,1.000000
Q19088,name3d,7,7,1.000000
Q19088,name8a,7,8,0.875000
Q19088,name9a,7,7,1.000000
Q19088,nocatWdimage,7,173,0.040462
Q19088,nwidewins,7,541,0.012939
Q19088,olympicsRank,7,106,0.066038
Q19088,opened,7,7,1.000000
Q19088,orgId,7,7,1.000000
Q19088,party3name,7,7,1.000000
Q19088,peak2b,7,7,1.000000
Q19088,peak5b,7,8,0.875000
Q19088,peak6b,7,7,1.000000
Q19088,penaltyscore,7,34,0.205882
Q19088,pogoals,7,16,0.437500
Q19088,policy,7,7,1.000000
Q19088,post7years,7,7,1.000000
Q19088,precededBy,7,12,0.583333
Q19088,presidentLink,7,28,0.250000
Q19088,proYears,7,9,0.777778
Q19088,rb,7,8,0.875000
Q19088,rcm,7,7,1.000000
Q19088,rd3Score,7,18,0.388889
Q19088,realm,7,10,0.700000
Q19088,recordTemplate,7,7,1.000000
Q19088,relief,7,328,0.021341
Q19088,replyto,7,7,1.000000
Q19088,reportedDeath(s),7,7,1.000000
Q19088,restingplacecoordinates,7,8,0.875000
Q19088,retrieved,7,8,0.875000
Q19088,roles,7,7,1.000000
Q19088,rs,7,7,1.000000
Q19088,ruCoachlosses,7,10,0.700000
Q19088,ruCoachwins,7,10,0.700000
Q19088,ruPointsg,7,8,0.875000
Q19088,ruTriesd,7,30,0.233333
Q19088,rw,7,7,1.000000
Q19088,season10GroundBalls,7,7,1.000000
Q19088,season10Loss,7,9,0.777778
Q19088,season10Team,7,15,0.466667
Q19088,season11PlayoffGamesPlayed,7,43,0.162791
Q19088,season11PlayoffGoals,7,23,0.304348
Q19088,season11Seconds,7,7,1.000000
Q19088,season11Wins,7,8,0.875000
Q19088,season12Seconds,7,8,0.875000
Q19088,season13PlayoffGamesPlayed,7,34,0.205882
Q19088,season14GoalsAgainst,7,7,1.000000
Q19088,season14Minutes,7,7,1.000000
Q19088,season14Saves,7,7,1.000000
Q19088,season15PlayoffAssists,7,14,0.500000
Q19088,season15PlayoffGoals,7,11,0.636364
Q19088,season19Goals,7,8,0.875000
Q19088,season1Wins,7,9,0.777778
Q19088,season3PlayoffFaceoffsAtt,7,7,1.000000
Q19088,season3PlayoffFaceoffsWon,7,7,1.000000
Q19088,season4Loss,7,11,0.636364
Q19088,season5Loss,7,12,0.583333
Q19088,season5PlayoffSaves,7,8,0.875000
Q19088,season5Wins,7,11,0.636364
Q19088,season6Loss,7,12,0.583333
Q19088,season6PlayoffMinutes,7,8,0.875000
Q19088,season6PlayoffSaves,7,8,0.875000
Q19088,season7Loss,7,12,0.583333
Q19088,season7PlayoffGoalsAgainst,7,7,1.000000
Q19088,season7PlayoffMinutes,7,7,1.000000
Q19088,season7PlayoffSaves,7,7,1.000000
Q19088,season7Wins,7,11,0.636364
Q19088,season8PlayoffGamesPlayed,7,59,0.118644
Q19088,season9GroundBalls,7,9,0.777778
Q19088,season9PlayoffGoalsAgainst,7,7,1.000000
Q19088,season9PlayoffSaves,7,7,1.000000
Q19088,season9Wins,7,9,0.777778
Q19088,sernamEnd,7,7,1.000000
Q19088,son,7,7,1.000000
Q19088,span,7,22,0.318182
Q19088,spg,7,7,1.000000
Q19088,sports,7,7,1.000000
Q19088,ss300ActiveYears,7,14,0.500000
Q19088,ss300LastSeason,7,26,0.269231
Q19088,standardEbooksUrl,7,7,1.000000
Q19088,stat33label,7,207,0.033816
Q19088,stat3league,7,210,0.033333
Q19088,stateDelegate,7,1511,0.004633
Q19088,suppressedBy,7,7,1.000000
Q19088,term11a,7,7,1.000000
Q19088,term11b,7,7,1.000000
Q19088,term12a,7,7,1.000000
Q19088,term13a,7,7,1.000000
