class,predicate,distinct_objects,total_objects,uniqueness
Person,weaknesses,3,3,1.000000
Person,wealth,3,3,1.000000
Person,weightkg,3,3,1.000000
Person,whccmixeddoublesresult,3,10,0.300000
Person,wheelchairtennismastersdoublesresult,3,23,0.130435
Person,wheelchairtennismastersresult,3,19,0.157895
Person,wheelchairworldteamcupresult,3,6,0.500000
Person,wightmancupresult,3,17,0.176471
Person,wikiquotes,3,3,1.000000
Person,wincolor,3,3,1.000000
Person,worldCup,3,3,1.000000
Person,yalechinesename,3,3,1.000000
Person,year12end,3,4,0.750000
Person,year13start,3,3,1.000000
Person,yearOfBirth,3,3,1.000000
Person,yearsAsCoach,3,3,1.000000
Person,yearsOfService,3,3,1.000000
Person,yearsWithTeam,3,3,1.000000
Person,yeras,3,3,1.000000
Person,yerasactive,3,3,1.000000
Person,youhclubs,3,3,1.000000
Person,youthclub,3,3,1.000000
Person,youthgoals,3,3,1.000000
Person,yrs.Active,3,3,1.000000
Species,3y,3,3,1.000000
Species,authors(s)_,3,7,0.428571
Species,betaCaroteneUg,3,3,1.000000
Species,border,3,9,0.333333
Species,boxwidth,3,3,1.000000
Species,branch,3,37,0.081081
Species,captionLeft,3,3,1.000000
Species,captionRight,3,3,1.000000
Species,carbohydrates,3,3,1.000000
Species,cholesterol,3,5,0.600000
Species,cohort,3,192,0.015625
Species,cwidth,3,5,0.600000
Species,discipline,3,3,1.000000
Species,flowersSex,3,12,0.250000
Species,fontsize,3,11,0.272727
Species,heat,3,5,0.600000
Species,imageLeft,3,6,0.500000
Species,infraclass,3,605,0.004959
Species,lcheading,3,3,1.000000
Species,longM,3,4,0.750000
Species,marksize,3,4,0.750000
Species,opt3v,3,3,1.000000
Species,overlay1colour,3,3,1.000000
Species,overlay1left,3,3,1.000000
Species,overlay1tip,3,3,1.000000
Species,overlay1top,3,3,1.000000
Species,pic,3,3,1.000000
Species,ploidy,3,13,0.230769
Species,racewins,3,3,1.000000
Species,racingColors,3,3,1.000000
Species,rnaType,3,6,0.500000
Species,salign,3,16,0.187500
Species,scoville,3,3,1.000000
Species,seleniumMg,3,3,1.000000
Species,seleniumΜg,3,3,1.000000
Species,serotype,3,3,1.000000
Species,state,3,8,0.375000
Species,status2System,3,13,0.230769
Species,subsectioAuthority,3,4,0.750000
Species,subspeciesAuthority,3,3,1.000000
Species,superphylumAuthority,3,3,1.000000
Species,supertribusAuthority,3,3,1.000000
Species,tribe,3,3,1.000000
Species,unrankedInfraordo,3,4,0.750000
Species,unrankedMagnordo,3,3,1.000000
Species,unrankedOrdoAuthority,3,3,1.000000
Species,unrankedTribusAuthority,3,3,1.000000
Species,vectors,3,3,1.000000
Species,wiktSearch,3,3,1.000000
Species,wscGen,3,3,1.000000
Species,wscSp,3,3,1.000000
Species,wstitle,3,4,0.750000
Star,align,3,7,0.428571
Star,appmagB,3,3,1.000000
Star,discoverers,3,3,1.000000
Star,discoveryDate,3,3,1.000000
Star,discoveryMethod,3,3,1.000000
Star,hK,3,3,1.000000
Star,radiusKm,3,3,1.000000
Star,source,3,3,1.000000
Star,vI,3,4,0.750000
ChemicalCompound,align,3,30,0.100000
ChemicalCompound,audio,3,3,1.000000
ChemicalCompound,c,3,3,1.000000
ChemicalCompound,collvol,3,5,0.600000
ChemicalCompound,e,3,3,1.000000
ChemicalCompound,f,3,3,1.000000
ChemicalCompound,group,3,4,0.750000
ChemicalCompound,langcode,3,4,0.750000
ChemicalCompound,majorProduct,3,4,0.750000
ChemicalCompound,page,3,3,1.000000
ChemicalCompound,type,3,3,1.000000
ChemicalCompound,verifiedfields,3,4185,0.000717
ChemicalCompound,thumbnail,3,3,1.000000
AdministrativeRegion,building,3,3,1.000000
AdministrativeRegion,capitalRegion,3,3,1.000000
AdministrativeRegion,governmentElevation,3,3,1.000000
AdministrativeRegion,governmentRegion,3,3,1.000000
AdministrativeRegion,highestRegion,3,3,1.000000
AdministrativeRegion,lowestMountain,3,3,1.000000
AdministrativeRegion,lowestPlace,3,3,1.000000
AdministrativeRegion,soundRecording,3,3,1.000000
AdministrativeRegion,%23byelections,3,495,0.006061
AdministrativeRegion,align,3,77,0.038961
AdministrativeRegion,animal,3,3,1.000000
AdministrativeRegion,aprMeanF,3,3,1.000000
AdministrativeRegion,areaCode,3,3,1.000000
AdministrativeRegion,areaRound,3,13,0.230769
AdministrativeRegion,areaUrban,3,3,1.000000
AdministrativeRegion,article,3,3,1.000000
AdministrativeRegion,author,3,3,1.000000
AdministrativeRegion,auxiliaryBishop,3,3,1.000000
AdministrativeRegion,bishopEmeritus,3,3,1.000000
AdministrativeRegion,borderCount,3,3,1.000000
AdministrativeRegion,casualties,3,3,1.000000
AdministrativeRegion,chiefParty,3,8,0.375000
AdministrativeRegion,collapsed,3,9,0.333333
AdministrativeRegion,coronerparty,3,99,0.030303
AdministrativeRegion,countryAdminDivisionsTitle,3,6,0.500000
AdministrativeRegion,curlocl,3,3,1.000000
AdministrativeRegion,decMeanF,3,3,1.000000
AdministrativeRegion,demoCds,3,3,1.000000
AdministrativeRegion,diocese,3,3,1.000000
AdministrativeRegion,dogBreed,3,3,1.000000
AdministrativeRegion,elevationM,3,3,1.000000
AdministrativeRegion,en,3,3,1.000000
AdministrativeRegion,end,3,200,0.015000
AdministrativeRegion,established2Type,3,7,0.428571
AdministrativeRegion,establishedBy,3,6,0.500000
AdministrativeRegion,event1Date,3,3,1.000000
AdministrativeRegion,exCaption,3,3,1.000000
AdministrativeRegion,exImageCaption,3,3,1.000000
AdministrativeRegion,expiry,3,3,1.000000
AdministrativeRegion,febMeanF,3,3,1.000000
AdministrativeRegion,firearm,3,3,1.000000
AdministrativeRegion,flagsize,3,7,0.428571
AdministrativeRegion,followedby,3,3,1.000000
AdministrativeRegion,free2Type,3,10,0.300000
AdministrativeRegion,free4Type,3,9,0.333333
AdministrativeRegion,ftcolour,3,7,0.428571
AdministrativeRegion,gdpPerCapitaYear,3,14,0.214286
AdministrativeRegion,georegion,3,10,0.300000
AdministrativeRegion,governmentLatD,3,3,1.000000
AdministrativeRegion,governmentLatM,3,3,1.000000
AdministrativeRegion,governmentLatS,3,3,1.000000
AdministrativeRegion,governmentLocation,3,3,1.000000
AdministrativeRegion,governmentLongD,3,3,1.000000
AdministrativeRegion,governmentLongM,3,3,1.000000
AdministrativeRegion,governmentLongS,3,3,1.000000
AdministrativeRegion,grønne,3,35,0.085714
AdministrativeRegion,gspYear,3,8,0.375000
AdministrativeRegion,h,3,3,1.000000
AdministrativeRegion,headerAlign,3,9,0.333333
AdministrativeRegion,hide,3,6,0.500000
AdministrativeRegion,highestCountry,3,3,1.000000
AdministrativeRegion,highestLatS,3,4,0.750000
AdministrativeRegion,highestLongS,3,4,0.750000
AdministrativeRegion,highestMount,3,3,1.000000
AdministrativeRegion,imageEmblem,3,3,1.000000
AdministrativeRegion,imageMain,3,3,1.000000
AdministrativeRegion,imageSeal,3,3,1.000000
AdministrativeRegion,imgwidth,3,17,0.176471
AdministrativeRegion,isoSubcode,3,4,0.750000
AdministrativeRegion,janMeanF,3,3,1.000000
AdministrativeRegion,jointCommittees,3,3,1.000000
AdministrativeRegion,julMeanF,3,3,1.000000
AdministrativeRegion,junMeanF,3,3,1.000000
AdministrativeRegion,langTitle,3,3,1.000000
AdministrativeRegion,largestCitWl,3,3,1.000000
AdministrativeRegion,left,3,24,0.125000
AdministrativeRegion,license,3,5,0.600000
AdministrativeRegion,lieutenantGovernorAlt,3,5,0.600000
AdministrativeRegion,lowestLatD,3,4,0.750000
AdministrativeRegion,lowestLatM,3,4,0.750000
AdministrativeRegion,lowestLatS,3,3,1.000000
AdministrativeRegion,lowestLongD,3,4,0.750000
AdministrativeRegion,lowestLongS,3,3,1.000000
AdministrativeRegion,management,3,3,1.000000
AdministrativeRegion,mapalt,3,3,1.000000
AdministrativeRegion,mapLocator,3,3,1.000000
AdministrativeRegion,marMeanF,3,3,1.000000
AdministrativeRegion,mayMeanF,3,3,1.000000
AdministrativeRegion,maySnowInch,3,8,0.375000
AdministrativeRegion,members,3,3,1.000000
AdministrativeRegion,muffin,3,3,1.000000
AdministrativeRegion,munFormation1LeaderTitle,3,57,0.052632
AdministrativeRegion,municipalUnit,3,4,0.750000
AdministrativeRegion,music,3,3,1.000000
AdministrativeRegion,novMeanF,3,3,1.000000
AdministrativeRegion,oblast,3,5,0.600000
AdministrativeRegion,octMeanF,3,3,1.000000
AdministrativeRegion,offLang,3,3,1.000000
AdministrativeRegion,otherLang,3,11,0.272727
AdministrativeRegion,otherName,3,3,1.000000
AdministrativeRegion,particularChurch,3,112,0.026786
AdministrativeRegion,perCapitaGdp,3,3,1.000000
AdministrativeRegion,perCapitaGdpRank,3,3,1.000000
AdministrativeRegion,pet,3,3,1.000000
AdministrativeRegion,photoCaption,3,3,1.000000
AdministrativeRegion,popnote,3,3,1.000000
AdministrativeRegion,popNote,3,7,0.428571
AdministrativeRegion,populationNote,3,3,1.000000
AdministrativeRegion,populationYear,3,8,0.375000
AdministrativeRegion,position,3,10,0.300000
AdministrativeRegion,postText,3,3,1.000000
AdministrativeRegion,presidingparty,3,110,0.027273
AdministrativeRegion,prosecutorparty,3,108,0.027778
AdministrativeRegion,q,3,19,0.157895
AdministrativeRegion,quarterReleaseDate,3,3,1.000000
AdministrativeRegion,religions,3,20,0.150000
AdministrativeRegion,sealAlt,3,3,1.000000
AdministrativeRegion,section,3,3,1.000000
AdministrativeRegion,sepMeanF,3,3,1.000000
AdministrativeRegion,siteName,3,4,0.750000
AdministrativeRegion,siteRef,3,4,0.750000
AdministrativeRegion,speaker,3,3,1.000000
AdministrativeRegion,start,3,200,0.015000
AdministrativeRegion,style,3,8,0.375000
AdministrativeRegion,surveyorparty,3,93,0.032258
AdministrativeRegion,totalGdp,3,3,1.000000
AdministrativeRegion,totalGdpRank,3,3,1.000000
AdministrativeRegion,unitPref,3,43,0.069767
AdministrativeRegion,utcDst,3,237,0.012658
AdministrativeRegion,waterbody,3,5,0.600000
Person,isniId,2,2,1.000000
Person,numberOfGoals,2,2,1.000000
Person,numberOfMatches,2,2,1.000000
Person,statisticYear,2,2,1.000000
Person,winsAtLPGA,2,7,0.285714
Person,!name,2,2,1.000000
Person,%23ntheissues,2,2,1.000000
Person,%3F_,2,10,0.200000
Person,1BirthPlace,2,2,1.000000
Person,1loc,2,2,1.000000
Person,1optionColor,2,15,0.133333
Person,1split,2,2,1.000000
Person,1stishhead,2,2,1.000000
Person,2ndTermStart,2,2,1.000000
Person,2ps,2,2,1.000000
Person,3Cone,2,2,1.000000
Person,3optionColor,2,15,0.133333
Person,500ActiveYears,2,3,0.666667
Person,500FastestLaps,2,9,0.222222
Person,500Podiums,2,9,0.222222
Person,500Poles,2,9,0.222222
Person,500RaceWins,2,9,0.222222
Person,50ActiveYears,2,2,1.000000
Person,50Manufacturers,2,2,1.000000
Person,50RaceStarts,2,2,1.000000
Person,50TotalPoints,2,2,1.000000
Person,5blankname,2,5,0.400000
Person,8pp,2,2,1.000000
Person,a.k.a.,2,2,1.000000
Person,aboveStyle,2,2,1.000000
Person,academic,2,2,1.000000
Person,academicDoctoralAdvisors,2,2,1.000000
Person,academyAwards,2,2,1.000000
Person,activeYear,2,2,1.000000
Person,actor,2,2,1.000000
Person,admittedToBar,2,3,0.666667
Person,adoption,2,2,1.000000
Person,adoptivebrother,2,2,1.000000
Person,adoptiveFather,2,2,1.000000
Person,adoptiveMother,2,2,1.000000
Person,aerialCombatVictories,2,2,1.000000
Person,aet,2,8,0.250000
Person,afdbName,2,2,1.000000
Person,affiliated,2,2,1.000000
Person,aflBehinds,2,2,1.000000
Person,aflPoints,2,2,1.000000
Person,aflYear1start,2,3,0.666667
Person,aged,2,2,1.000000
Person,agencyname,2,2,1.000000
Person,agricultureDate,2,2,1.000000
Person,aircraftName,2,2,1.000000
Person,alaMetar,2,2,1.000000
Person,albumsReleased,2,2,1.000000
Person,aliasName,2,2,1.000000
Person,alive,2,2,1.000000
Person,allBlackId,2,2,1.000000
Person,allegance,2,3,0.666667
Person,allstar,2,6,0.333333
Person,alma+mater,2,4,0.500000
Person,almaMater(s)_,2,2,1.000000
Person,almaMatre,2,2,1.000000
Person,almaMter,2,4,0.500000
Person,almunus,2,2,1.000000
Person,alsoKnownFor,2,2,1.000000
Person,altaMater,2,2,1.000000
Person,alters,2,2,1.000000
Person,altlink,2,8,0.250000
Person,amatapps,2,2,1.000000
Person,amatclubs,2,2,1.000000
Person,amateurclubs,2,2,1.000000
Person,amateurSince,2,2,1.000000
Person,amateurteams,2,2,1.000000
Person,ambassador,2,2,1.000000
Person,amNc,2,4,0.500000
Person,amount,2,2,1.000000
Person,amSubloss,2,9,0.222222
Person,apodo,2,2,1.000000
Person,apouse,2,2,1.000000
Person,appearsOn,2,2,1.000000
Person,appoined,2,2,1.000000
Person,appropriationsSubcommittees,2,2,1.000000
Person,architectOrBuilder,2,2,1.000000
Person,areaOfExpertise,2,2,1.000000
Person,armLength,2,2,1.000000
Person,artistManagement,2,2,1.000000
Person,asOf,2,3,0.666667
Person,assignments,2,2,1.000000
Person,assistant,2,2,1.000000
Person,associatedPeople,2,2,1.000000
Person,associatedPersons,2,2,1.000000
Person,association,2,2,1.000000
Person,associations,2,2,1.000000
Person,astyle,2,5,0.400000
Person,athletename,2,2,1.000000
Person,athleticsEvent,2,2,1.000000
Person,authors(s)_,2,2,1.000000
Person,auto,2,176,0.011364
Person,aux5Name,2,2,1.000000
Person,award10n,2,6,0.333333
Person,award10w,2,6,0.333333
Person,award11n,2,3,0.666667
Person,award6w,2,9,0.222222
Person,award8w,2,9,0.222222
Person,awarded,2,2,1.000000
Person,awardedby,2,11,0.181818
Person,awardedBy,2,2,1.000000
Person,awardname,2,9,0.222222
Person,awards.,2,2,1.000000
Person,awardsAndHonors,2,2,1.000000
Person,awardsAndRecognition,2,2,1.000000
Person,awardsR,2,2,1.000000
Person,bachelor'sDegree,2,2,1.000000
Person,backpocket,2,2,1.000000
Person,baptizedDate,2,2,1.000000
Person,basedIn,2,2,1.000000
Person,batStrikeRate,2,2,1.000000
Person,battingFirst,2,2,1.000000
Person,battingFirstFlag,2,2,1.000000
Person,battingFirstHighestScore,2,2,1.000000
Person,battingFirstHighestScoreBallsFaced,2,2,1.000000
Person,battingFirstHighestScorer,2,2,1.000000
Person,battingFirstHighestScorerInitialForm,2,2,1.000000
Person,battingSecond,2,2,1.000000
Person,battingSecondFlag,2,2,1.000000
Person,battingSecondHighestScore,2,2,1.000000
Person,battingSecondHighestScoreBallsFaced,2,2,1.000000
Person,battingSecondHighestScorer,2,2,1.000000
Person,battingSecondHighestScorerInitialForm,2,2,1.000000
Person,war,2,2,1.000000
Person,bball,2,149,0.013423
Person,bday,2,2,1.000000
Person,bdoWorldTrophy,2,3,0.666667
Person,beganSkating,2,2,1.000000
Person,bestActorAward(shanghaiInternationalFilmFestival)_,2,2,1.000000
Person,bf1Championships,2,9,0.222222
Person,bff,2,2,1.000000
Person,bias,2,2,1.000000
Person,billedHeight,2,2,1.000000
Person,birghPlace,2,2,1.000000
Person,birthanme,2,2,1.000000
Person,birthCountry,2,2,1.000000
Person,birthDateAndAge,2,2,1.000000
Person,birthLocation,2,2,1.000000
Person,birthNam,2,2,1.000000
Person,birthName.,2,2,1.000000
Person,biRthPlace,2,2,1.000000
Person,birthPlaces,2,2,1.000000
Person,birthxname,2,2,1.000000
Person,birtname,2,2,1.000000
Person,birtName,2,2,1.000000
Person,blessed,2,2,1.000000
Person,bm,2,2,1.000000
Person,bmi,2,2,1.000000
Person,bmonth,2,2,1.000000
Person,bobsledName,2,2,1.000000
Person,bodyclass,2,42,0.047619
Person,Died,2,2,1.000000
Person,bornAs,2,2,1.000000
Person,bowlingFirstBestBowler,2,2,1.000000
Person,bowlingFirstBestBowlerInitialForm,2,2,1.000000
Person,bowlingFirstBestFigures,2,2,1.000000
Person,bowlingSecondBestBowler,2,2,1.000000
Person,bowlingSecondBestBowlerInitialForm,2,2,1.000000
Person,bowlingSecondBestFigures,2,2,1.000000
Person,bowlingStrikeRate,2,2,1.000000
Person,boxSize,2,17,0.117647
Person,boxwidth,2,2,1.000000
Person,boyhoodHome,2,2,1.000000
Person,unit,2,2,1.000000
Person,braSize,2,2,1.000000
Person,bronze,2,5,0.400000
Person,brotherInLaw,2,2,1.000000
Person,bSearch,2,2,1.000000
Person,bssActiveYears,2,2,1.000000
Person,bssLastPosition,2,3,0.666667
Person,bssPodiums,2,2,1.000000
Person,bssPoles,2,3,0.666667
Person,bssRaceStarts,2,2,1.000000
Person,bssRaceWins,2,3,0.666667
Person,bssTotalPoints,2,2,1.000000
Person,bstyle,2,5,0.400000
Person,buc,2,2,1.000000
Person,buriedIn,2,2,1.000000
Person,buriedPlace,2,2,1.000000
Person,burilaPlace,2,2,1.000000
Person,byear,2,2,1.000000
Person,byline,2,2,1.000000
Person,campaigns,2,2,1.000000
Person,candidate5Party,2,2,1.000000
Person,candidate5Percent,2,2,1.000000
Person,candidate5Votes,2,2,1.000000
Person,candidates,2,3,0.666667
Person,canonisedDate,2,2,1.000000
Person,capabilities,2,2,1.000000
Person,caprion,2,2,1.000000
Person,caps10.,2,2,1.000000
Person,capss,2,2,1.000000
Person,capt,2,2,1.000000
Person,captionAlign,2,38,0.052632
Person,captionstyle,2,3,0.666667
Person,careePosition,2,2,1.000000
Person,careerBreakthrough,2,2,1.000000
Person,careerStar,2,2,1.000000
Person,catches,2,5,0.400000
Person,catchPhrase,2,2,1.000000
Person,cathces,2,2,1.000000
Person,cation,2,2,1.000000
Person,reason,2,2,1.000000
Person,causeForCanonizationDate,2,2,1.000000
Person,causeOfDeath.,2,2,1.000000
Person,centre,2,2,1.000000
Person,cert,2,2,1.000000
Person,certain,2,49,0.040816
Person,certifications,2,2,1.000000
Person,certmonth,2,3,0.666667
Person,cflstatweek,2,2,1.000000
Person,chairperson,2,3,0.666667
Person,chapterUrl,2,2,1.000000
Person,charity,2,2,1.000000
Person,chartc,2,2,1.000000
Person,chest,2,2,1.000000
Person,chief,2,2,1.000000
Person,chiefExecutive,2,2,1.000000
Person,chiefJusticeEnd,2,2,1.000000
Person,chiefJusticeStart,2,2,1.000000
Person,childrenandfam,2,2,1.000000
Person,childrenandfamEnd,2,2,1.000000
Person,childrenandfamStart,2,2,1.000000
Person,chineseFilmMediaAwards,2,2,1.000000
Person,citations,2,2,1.000000
Person,cite,2,9,0.222222
Person,cityarticle,2,2,1.000000
Person,clip,2,2,1.000000
Person,closed,2,2,1.000000
Person,clothing,2,2,1.000000
Person,club0update,2,2,1.000000
Person,club2end,2,2,1.000000
Person,club2start,2,2,1.000000
Person,clubbs,2,2,1.000000
Person,clubf,2,2,1.000000
Person,clubnumer,2,2,1.000000
Person,clubs12.,2,2,1.000000
Person,clubs3.,2,2,1.000000
Person,clubsh,2,2,1.000000
Person,clubss,2,2,1.000000
Person,clusb,2,2,1.000000
Person,coach(es)_,2,2,1.000000
Person,coachclub,2,2,1.000000
Person,coachdrawsd,2,4,0.500000
Person,coachingclubs,2,2,1.000000
Person,coachingStart,2,2,1.000000
Person,coachingyears,2,2,1.000000
Person,coachlossesd,2,4,0.500000
Person,coachwin%25b,2,2,1.000000
Person,coachyear,2,2,1.000000
Person,coachyear8end,2,2,1.000000
Person,cocmmittees,2,2,1.000000
Person,coConsecratedBy,2,2,1.000000
Person,col1width,2,2,1.000000
Person,col2width,2,2,1.000000
Person,collaborator,2,2,1.000000
Person,collapse,2,46,0.043478
Person,colleagues,2,2,1.000000
Person,collegecareer,2,2,1.000000
Person,collegeclubs,2,2,1.000000
Person,collegeYears,2,2,1.000000
Person,colorBackground,2,3,0.666667
Person,colors,2,2,1.000000
Person,colours,2,2,1.000000
Person,cols,2,38,0.052632
Person,colWidth,2,18,0.111111
Person,colwith,2,3,0.666667
Person,comicColor,2,8,0.250000
Person,commanded,2,2,1.000000
Person,commerceDate,2,2,1.000000
Person,commondraftedyear,2,4,0.500000
Person,commonname,2,2,1.000000
Person,commonName,2,2,1.000000
Person,commonsCategory,2,2,1.000000
Person,commonwealth,2,2,1.000000
Person,companys,2,2,1.000000
Person,compilationLink,2,2,1.000000
Person,compilations,2,2,1.000000
Person,completeName,2,2,1.000000
Person,conamaEnd,2,2,1.000000
Person,condition,2,2,1.000000
Person,confirmed,2,2,1.000000
Person,congregation,2,2,1.000000
Person,consecratedBishopBy,2,2,1.000000
Person,consécration,2,2,1.000000
Person,consortreign,2,2,1.000000
Person,consorts,2,2,1.000000
Person,constanding,2,2,1.000000
Person,contentStyle,2,3,0.666667
Person,converted,2,810,0.002469
Person,convicted,2,2,1.000000
Person,coordDisplay,2,6,0.333333
Person,coordParameters,2,2,1.000000
Person,coronaCarTeam,2,2,1.000000
Person,council,2,2,1.000000
Person,countriboii,2,2,1.000000
Person,countryOfBirth,2,2,1.000000
Person,couple,2,2,1.000000
Person,courtesyName,2,2,1.000000
Person,coverSize,2,2,1.000000
Person,cprn,2,2,1.000000
Person,création,2,2,1.000000
Person,creator(s)_,2,2,1.000000
Person,cups,2,2,1.000000
Person,curentclub,2,2,1.000000
Person,currentActs,2,2,1.000000
Person,currentHome,2,2,1.000000
Person,currentJob,2,2,1.000000
Person,currentlub,2,2,1.000000
Person,currently,2,3,0.666667
Person,currentlyBasedIn,2,2,1.000000
Person,currentlyDating,2,2,1.000000
Person,currentlyLives,2,2,1.000000
Person,currentlyLiving,2,2,1.000000
Person,currentmemubers,2,2,1.000000
Person,currentPosting,2,2,1.000000
Person,currentRank,2,2,1.000000
Person,currentResidents,2,2,1.000000
Person,currentRole,2,2,1.000000
Person,currentStay,2,3,0.666667
Person,dare,2,2,1.000000
Person,dateDébut,2,2,1.000000
Person,dateEnd,2,2,1.000000
Person,dateFin,2,2,1.000000
Person,dateformat,2,38,0.052632
Person,dateFormed,2,2,1.000000
Person,dateOfArrest,2,2,1.000000
Person,daughterInLaw,2,2,1.000000
Person,davidDiDonatelloAward,2,2,1.000000
Person,daye,2,2,1.000000
Person,dayofdeath,2,2,1.000000
Person,deathDeath,2,2,1.000000
Person,deathPlase,2,2,1.000000
Person,deaths,2,2,1.000000
Person,deathTime,2,2,1.000000
Person,debut4date,2,2,1.000000
Person,declaredVenerableBy,2,2,1.000000
Person,defendant,2,2,1.000000
Person,delhiAddress,2,2,1.000000
Person,deployment,2,2,1.000000
Person,depositionDate,2,2,1.000000
Person,deputyGovernor,2,2,1.000000
Person,describedObject,2,11,0.181818
Person,designatedNrhpType,2,2,1.000000
Person,designatedOther1Abbr,2,2,1.000000
Person,designatedOther1Color,2,2,1.000000
Person,designatedOther1Date,2,2,1.000000
Person,designatedOther1Link,2,2,1.000000
Person,designatedOther1Name,2,2,1.000000
Person,dfens,2,2,1.000000
Person,dinasty,2,2,1.000000
Person,diploma,2,2,1.000000
Person,direction,2,716,0.002793
Person,disciple,2,2,1.000000
Person,discogs,2,2,1.000000
Person,distance(s)_,2,2,1.000000
Person,distrcit,2,2,1.000000
Person,doctoalAdvisor,2,2,1.000000
Person,docturalAdvisor,2,2,1.000000
Person,documenturl,2,2,1.000000
Person,dog,2,2,1.000000
Person,dollImage,2,2,1.000000
Person,domain,2,9,0.222222
Person,domesticpartners,2,2,1.000000
Person,don,2,2,1.000000
Person,dp,2,4,0.500000
Person,drafted,2,4,0.500000
Person,dramas,2,2,1.000000
Person,dropgoals,2,3,0.666667
Person,dstyle,2,3,0.666667
Person,earth,2,6,0.333333
Person,ecgrowth,2,2,1.000000
Person,ecgrowthEnd,2,2,1.000000
Person,ecgrowthStart,2,2,1.000000
Person,editorialBoards,2,2,1.000000
Person,egafd,2,2,1.000000
Person,eligibility,2,2,1.000000
Person,emailId,2,2,1.000000
Person,employer(s)_,2,2,1.000000
Person,emri,2,2,1.000000
Person,endorsers,2,2,1.000000
Person,enemy,2,2,1.000000
Person,engineer,2,2,1.000000
Person,environment,2,2,1.000000
Person,environmentalProtection,2,2,1.000000
Person,environmentalProtectionEnd,2,2,1.000000
Person,environmentalProtectionStart,2,2,1.000000
Person,environmentEnd,2,2,1.000000
Person,environmentStart,2,2,1.000000
Person,epLink,2,2,1.000000
Person,epsLink,2,2,1.000000
Person,eptMainEventFinishes,2,2,1.000000
Person,error,2,2,1.000000
Person,ethncity,2,2,1.000000
Person,ethnicityity,2,2,1.000000
Person,ethnicy,2,2,1.000000
Person,ethnology,2,2,1.000000
Person,eu,2,2,1.000000
Person,eurobabeindex,2,2,1.000000
Person,europeans,2,2,1.000000
Person,event(s)_,2,2,1.000000
Person,expand,2,10,0.200000
Person,expansiondraftpick,2,2,1.000000
Person,expansiondraftround,2,2,1.000000
Person,expdraftedround,2,16,0.125000
Person,expdraftedyear,2,16,0.125000
Person,eye,2,2,1.000000
Person,fa,2,6,0.333333
Person,faculty,2,2,1.000000
Person,familyMembers,2,2,1.000000
Person,familyMotto,2,2,1.000000
Person,famousFlights,2,2,1.000000
Person,famousFor,2,2,1.000000
Person,fanPage,2,2,1.000000
Person,fans,2,2,1.000000
Person,fanSite,2,2,1.000000
Person,fansites,2,2,1.000000
Person,fathersName,2,2,1.000000
Person,favouriteWave,2,2,1.000000
Person,fcdebutdate,2,2,1.000000
Person,fcdebutyear,2,2,1.000000
Person,feastDays,2,2,1.000000
Person,fechaDeNacimiento,2,2,1.000000
Person,federationofhongkongfilmmakersaward,2,2,1.000000
Person,fellowships,2,2,1.000000
Person,few,2,7,0.285714
Person,fftitle,2,2,1.000000
Person,fiancé,2,2,1.000000
Person,fiancée,2,2,1.000000
Person,finalRuler,2,2,1.000000
Person,finalSovereign,2,2,1.000000
Person,finnishleague,2,2,1.000000
Person,firm,2,2,1.000000
Person,firstConvWin,2,2,1.000000
Person,firstdate,2,2,1.000000
Person,firstGneastRace,2,27,0.074074
Person,firstGneastWin,2,7,0.285714
Person,fist,2,2,1.000000
Person,floorLeader,2,2,1.000000
Person,floruit,2,2,1.000000
Person,fontColor,2,2,1.000000
Person,fontSize,2,2,1.000000
Person,footerBackground,2,2,1.000000
Person,formerChoreographer,2,2,1.000000
Person,formerclubs,2,2,1.000000
Person,formerLeague,2,2,1.000000
Person,formerlocations,2,2,1.000000
Person,formerlyReligions,2,2,1.000000
Person,formerParty,2,3,0.666667
Person,formerResidence,2,2,1.000000
Person,formerSchool(s)_,2,3,0.666667
Person,formerskatingclub,2,2,1.000000
Person,formerttraininglocations,2,2,1.000000
Person,forwardpocket,2,2,1.000000
Person,foto,2,2,1.000000
Person,foughtoutof,2,2,1.000000
Person,foundedDate,2,2,1.000000
Person,foundedOn,2,2,1.000000
Person,fpr,2,2,1.000000
Person,frac,2,3,0.666667
Person,frameStyle,2,2,1.000000
Person,fraternity,2,2,1.000000
Person,frenchopenseniorresult,2,2,1.000000
Person,frequency,2,2,1.000000
Person,fulname,2,2,1.000000
Person,gadgets,2,2,1.000000
Person,gan,2,2,1.000000
Person,geminiawards,2,2,1.000000
Person,genus,2,2,1.000000
Person,girlFriend,2,2,1.000000
Person,gk,2,2,1.000000
Person,goal,2,7,0.285714
Person,godparents,2,2,1.000000
Person,golas,2,2,1.000000
Person,governo,2,2,1.000000
Person,governorgeneral,2,3,0.666667
Person,gpLastSeason,2,2,1.000000
Person,grammyn,2,2,1.000000
Person,grandDaughter,2,2,1.000000
Person,greatAunts,2,2,1.000000
Person,greatGrandChildren,2,2,1.000000
Person,greatGrandmothers,2,2,1.000000
Person,greatGrandparents,2,2,1.000000
Person,greatGreatGrandchildren,2,2,1.000000
Person,grounds,2,2,1.000000
Person,grouping,2,2,1.000000
Person,hak,2,2,1.000000
Person,halfBrother,2,2,1.000000
Person,halfforwardflank,2,2,1.000000
Person,halfSisters,2,2,1.000000
Person,hangula,2,2,1.000000
Person,hanjagye,2,2,1.000000
